Location,timestamp,Temperature,Temperature_IoTDeviceID,Humidity,Humidity_IoTDeviceID,InTemperature,InTemperature_IoTDeviceID,GrainTemperature1,GrainTemperature1_IoTDeviceID,GrainTemperature2,GrainTemperature2_IoTDeviceID,GrainTemperature3,GrainTemperature3_IoTDeviceID,
Silo17,2024-06-28 12:00:00,0.0,null,0.0,null,0.0,null,13.8,GrainTemp49,13.4,GrainTemp50,2.3,GrainTemp51,
Silo17,2024-06-28 13:00:00,0.0,null,0.0,null,0.0,null,9.8,GrainTemp49,6.2,GrainTemp50,14.4,GrainTemp51,
Silo17,2024-06-28 14:00:00,13.4,Temp17,9.8,Humd17,20.8,InTemp17,4.0,GrainTemp49,2.7,GrainTemp50,2.9,GrainTemp51,
Silo17,2024-06-28 15:00:00,0.0,null,0.0,null,0.0,null,11.5,GrainTemp49,11.3,GrainTemp50,7.1,GrainTemp51,
Silo17,2024-06-28 16:00:00,0.0,null,0.0,null,0.0,null,3.4,GrainTemp49,14.1,GrainTemp50,13.8,GrainTemp51,
Silo17,2024-06-28 17:00:00,0.0,null,0.0,null,0.0,null,3.9,GrainTemp49,13.1,GrainTemp50,10.6,GrainTemp51,
Silo17,2024-06-29 08:00:00,22.5,Temp17,21.2,Humd17,8.1,InTemp17,7.7,GrainTemp49,1.5,GrainTemp50,10.9,GrainTemp51,
Silo17,2024-06-29 09:00:00,0.0,null,0.0,null,0.0,null,5.0,GrainTemp49,4.1,GrainTemp50,9.3,GrainTemp51,
Silo17,2024-06-29 10:00:00,0.0,null,0.0,null,0.0,null,12.5,GrainTemp49,12.1,GrainTemp50,1.5,GrainTemp51,
Silo17,2024-06-29 11:00:00,0.0,null,0.0,null,0.0,null,10.9,GrainTemp49,13.0,GrainTemp50,10.5,GrainTemp51,
Silo17,2024-06-29 12:00:00,0.0,null,0.0,null,0.0,null,3.0,GrainTemp49,14.7,GrainTemp50,9.8,GrainTemp51,
Silo17,2024-06-29 13:00:00,0.0,null,0.0,null,0.0,null,7.4,GrainTemp49,2.0,GrainTemp50,2.6,GrainTemp51,
Silo17,2024-06-29 14:00:00,21.8,Temp17,21.3,Humd17,13.8,InTemp17,2.1,GrainTemp49,1.2,GrainTemp50,4.2,GrainTemp51,
Silo17,2024-06-29 15:00:00,0.0,null,0.0,null,0.0,null,1.2,GrainTemp49,4.8,GrainTemp50,10.9,GrainTemp51,
Silo17,2024-06-29 16:00:00,0.0,null,0.0,null,0.0,null,8.7,GrainTemp49,1.4,GrainTemp50,11.9,GrainTemp51,
Silo17,2024-06-29 17:00:00,0.0,null,0.0,null,0.0,null,8.2,GrainTemp49,10.8,GrainTemp50,13.6,GrainTemp51,
Silo17,2024-06-30 08:00:00,21.0,Temp17,27.1,Humd17,21.9,InTemp17,6.7,GrainTemp49,4.2,GrainTemp50,9.7,GrainTemp51,
Silo17,2024-06-30 09:00:00,0.0,null,0.0,null,0.0,null,7.1,GrainTemp49,6.8,GrainTemp50,12.5,GrainTemp51,
Silo17,2024-06-30 10:00:00,0.0,null,0.0,null,0.0,null,2.6,GrainTemp49,8.2,GrainTemp50,4.3,GrainTemp51,
Silo17,2024-06-30 11:00:00,0.0,null,0.0,null,0.0,null,2.9,GrainTemp49,2.4,GrainTemp50,11.2,GrainTemp51,
Silo17,2024-06-30 12:00:00,0.0,null,0.0,null,0.0,null,1.8,GrainTemp49,4.3,GrainTemp50,8.5,GrainTemp51,
Silo17,2024-06-30 13:00:00,0.0,null,0.0,null,0.0,null,10.5,GrainTemp49,12.6,GrainTemp50,11.4,GrainTemp51,
Silo17,2024-06-30 14:00:00,20.8,Temp17,17.1,Humd17,19.0,InTemp17,13.4,GrainTemp49,10.8,GrainTemp50,2.5,GrainTemp51,
Silo17,2024-06-30 15:00:00,0.0,null,0.0,null,0.0,null,13.0,GrainTemp49,14.5,GrainTemp50,12.2,GrainTemp51,
Silo17,2024-06-30 16:00:00,0.0,null,0.0,null,0.0,null,9.5,GrainTemp49,7.8,GrainTemp50,9.4,GrainTemp51,
Silo17,2024-06-30 17:00:00,0.0,null,0.0,null,0.0,null,10.2,GrainTemp49,14.8,GrainTemp50,8.4,GrainTemp51,
Silo18,2024-04-29 08:00:00,12.6,Temp18,22.3,Humd18,22.2,InTemp18,1.8,GrainTemp52,11.8,GrainTemp53,2.2,GrainTemp54,
Silo18,2024-04-29 09:00:00,0.0,null,0.0,null,0.0,null,6.8,GrainTemp52,4.1,GrainTemp53,4.5,GrainTemp54,
Silo18,2024-04-29 10:00:00,0.0,null,0.0,null,0.0,null,1.3,GrainTemp52,13.2,GrainTemp53,9.3,GrainTemp54,
Silo18,2024-04-29 11:00:00,0.0,null,0.0,null,0.0,null,13.0,GrainTemp52,7.2,GrainTemp53,12.2,GrainTemp54,
Silo18,2024-04-29 12:00:00,0.0,null,0.0,null,0.0,null,2.4,GrainTemp52,9.3,GrainTemp53,14.6,GrainTemp54,
Silo18,2024-04-29 13:00:00,0.0,null,0.0,null,0.0,null,12.4,GrainTemp52,10.4,GrainTemp53,6.8,GrainTemp54,
Silo18,2024-04-29 14:00:00,15.8,Temp18,10.4,Humd18,16.7,InTemp18,11.0,GrainTemp52,14.5,GrainTemp53,10.3,GrainTemp54,
Silo18,2024-04-29 15:00:00,0.0,null,0.0,null,0.0,null,12.2,GrainTemp52,10.0,GrainTemp53,1.9,GrainTemp54,
Silo18,2024-04-29 16:00:00,0.0,null,0.0,null,0.0,null,14.6,GrainTemp52,9.4,GrainTemp53,12.7,GrainTemp54,
Silo18,2024-04-29 17:00:00,0.0,null,0.0,null,0.0,null,11.8,GrainTemp52,9.3,GrainTemp53,4.1,GrainTemp54,
Silo18,2024-04-30 08:00:00,15.6,Temp18,34.2,Humd18,13.2,InTemp18,8.8,GrainTemp52,12.8,GrainTemp53,3.2,GrainTemp54,
Silo18,2024-04-30 09:00:00,0.0,null,0.0,null,0.0,null,5.9,GrainTemp52,1.6,GrainTemp53,6.9,GrainTemp54,
Silo18,2024-04-30 10:00:00,0.0,null,0.0,null,0.0,null,6.5,GrainTemp52,8.5,GrainTemp53,1.5,GrainTemp54,
Silo18,2024-04-30 11:00:00,0.0,null,0.0,null,0.0,null,3.9,GrainTemp52,5.4,GrainTemp53,14.3,GrainTemp54,
Silo18,2024-04-30 12:00:00,0.0,null,0.0,null,0.0,null,6.5,GrainTemp52,5.6,GrainTemp53,13.1,GrainTemp54,
Silo18,2024-04-30 13:00:00,0.0,null,0.0,null,0.0,null,9.4,GrainTemp52,2.2,GrainTemp53,9.7,GrainTemp54,
Silo18,2024-04-30 14:00:00,20.5,Temp18,14.4,Humd18,11.0,InTemp18,9.8,GrainTemp52,1.1,GrainTemp53,4.6,GrainTemp54,
Silo18,2024-04-30 15:00:00,0.0,null,0.0,null,0.0,null,12.0,GrainTemp52,11.2,GrainTemp53,8.2,GrainTemp54,
Silo18,2024-04-30 16:00:00,0.0,null,0.0,null,0.0,null,10.0,GrainTemp52,13.9,GrainTemp53,6.9,GrainTemp54,
Silo18,2024-04-30 17:00:00,0.0,null,0.0,null,0.0,null,6.0,GrainTemp52,7.2,GrainTemp53,14.2,GrainTemp54,
Silo18,2024-05-01 08:00:00,22.9,Temp18,22.7,Humd18,12.8,InTemp18,13.9,GrainTemp52,1.9,GrainTemp53,8.9,GrainTemp54,
Silo18,2024-05-01 09:00:00,0.0,null,0.0,null,0.0,null,9.0,GrainTemp52,1.3,GrainTemp53,10.5,GrainTemp54,
Silo18,2024-05-01 10:00:00,0.0,null,0.0,null,0.0,null,8.1,GrainTemp52,11.4,GrainTemp53,7.7,GrainTemp54,
Silo18,2024-05-01 11:00:00,0.0,null,0.0,null,0.0,null,9.6,GrainTemp52,9.4,GrainTemp53,1.7,GrainTemp54,
Silo18,2024-05-01 12:00:00,0.0,null,0.0,null,0.0,null,1.8,GrainTemp52,4.6,GrainTemp53,6.0,GrainTemp54,
Silo18,2024-05-01 13:00:00,0.0,null,0.0,null,0.0,null,3.7,GrainTemp52,12.5,GrainTemp53,2.0,GrainTemp54,
Silo18,2024-05-01 14:00:00,11.2,Temp18,20.0,Humd18,17.4,InTemp18,1.1,GrainTemp52,2.2,GrainTemp53,13.3,GrainTemp54,
Silo18,2024-05-01 15:00:00,0.0,null,0.0,null,0.0,null,4.0,GrainTemp52,10.5,GrainTemp53,4.7,GrainTemp54,
Silo18,2024-05-01 16:00:00,0.0,null,0.0,null,0.0,null,13.1,GrainTemp52,3.6,GrainTemp53,4.2,GrainTemp54,
Silo18,2024-05-01 17:00:00,0.0,null,0.0,null,0.0,null,4.6,GrainTemp52,4.1,GrainTemp53,10.2,GrainTemp54,
Silo18,2024-05-02 08:00:00,8.6,Temp18,10.7,Humd18,20.8,InTemp18,4.8,GrainTemp52,13.7,GrainTemp53,2.4,GrainTemp54,
Silo18,2024-05-02 09:00:00,0.0,null,0.0,null,0.0,null,3.8,GrainTemp52,2.1,GrainTemp53,7.2,GrainTemp54,
Silo18,2024-05-02 10:00:00,0.0,null,0.0,null,0.0,null,7.1,GrainTemp52,12.5,GrainTemp53,2.1,GrainTemp54,
Silo18,2024-05-02 11:00:00,0.0,null,0.0,null,0.0,null,8.4,GrainTemp52,7.5,GrainTemp53,11.9,GrainTemp54,
Silo18,2024-05-02 12:00:00,0.0,null,0.0,null,0.0,null,12.1,GrainTemp52,14.8,GrainTemp53,1.9,GrainTemp54,
Silo18,2024-05-02 13:00:00,0.0,null,0.0,null,0.0,null,14.9,GrainTemp52,10.6,GrainTemp53,5.2,GrainTemp54,
Silo18,2024-05-02 14:00:00,13.3,Temp18,33.2,Humd18,20.7,InTemp18,5.9,GrainTemp52,7.4,GrainTemp53,10.7,GrainTemp54,
Silo18,2024-05-02 15:00:00,0.0,null,0.0,null,0.0,null,5.8,GrainTemp52,13.2,GrainTemp53,13.5,GrainTemp54,
Silo18,2024-05-02 16:00:00,0.0,null,0.0,null,0.0,null,4.7,GrainTemp52,11.2,GrainTemp53,12.9,GrainTemp54,
Silo18,2024-05-02 17:00:00,0.0,null,0.0,null,0.0,null,1.2,GrainTemp52,1.8,GrainTemp53,10.5,GrainTemp54,
Silo18,2024-05-03 08:00:00,16.6,Temp18,27.4,Humd18,16.5,InTemp18,2.3,GrainTemp52,14.3,GrainTemp53,12.6,GrainTemp54,
Silo18,2024-05-03 09:00:00,0.0,null,0.0,null,0.0,null,10.9,GrainTemp52,5.7,GrainTemp53,10.1,GrainTemp54,
Silo18,2024-05-03 10:00:00,0.0,null,0.0,null,0.0,null,11.4,GrainTemp52,7.6,GrainTemp53,8.3,GrainTemp54,
Silo18,2024-05-03 11:00:00,0.0,null,0.0,null,0.0,null,11.7,GrainTemp52,3.5,GrainTemp53,13.3,GrainTemp54,
Silo18,2024-05-03 12:00:00,0.0,null,0.0,null,0.0,null,11.7,GrainTemp52,14.7,GrainTemp53,11.6,GrainTemp54,
Silo18,2024-05-03 13:00:00,0.0,null,0.0,null,0.0,null,1.1,GrainTemp52,3.9,GrainTemp53,12.9,GrainTemp54,
Silo18,2024-05-03 14:00:00,12.4,Temp18,18.8,Humd18,10.8,InTemp18,2.5,GrainTemp52,4.1,GrainTemp53,8.4,GrainTemp54,
Silo18,2024-05-03 15:00:00,0.0,null,0.0,null,0.0,null,4.1,GrainTemp52,3.6,GrainTemp53,8.4,GrainTemp54,
Silo18,2024-05-03 16:00:00,0.0,null,0.0,null,0.0,null,4.0,GrainTemp52,2.2,GrainTemp53,10.7,GrainTemp54,
Silo18,2024-05-03 17:00:00,0.0,null,0.0,null,0.0,null,13.7,GrainTemp52,8.5,GrainTemp53,14.8,GrainTemp54,
Silo18,2024-05-04 08:00:00,9.5,Temp18,23.2,Humd18,22.0,InTemp18,4.2,GrainTemp52,11.8,GrainTemp53,10.4,GrainTemp54,
Silo18,2024-05-04 09:00:00,0.0,null,0.0,null,0.0,null,6.4,GrainTemp52,14.5,GrainTemp53,7.4,GrainTemp54,
Silo18,2024-05-04 10:00:00,0.0,null,0.0,null,0.0,null,9.7,GrainTemp52,8.7,GrainTemp53,9.8,GrainTemp54,
Silo18,2024-05-04 11:00:00,0.0,null,0.0,null,0.0,null,6.7,GrainTemp52,5.8,GrainTemp53,10.8,GrainTemp54,
Silo18,2024-05-04 12:00:00,0.0,null,0.0,null,0.0,null,8.1,GrainTemp52,4.1,GrainTemp53,3.7,GrainTemp54,
Silo18,2024-05-04 13:00:00,0.0,null,0.0,null,0.0,null,6.5,GrainTemp52,2.4,GrainTemp53,9.6,GrainTemp54,
Silo18,2024-05-04 14:00:00,23.3,Temp18,28.3,Humd18,21.9,InTemp18,6.9,GrainTemp52,11.4,GrainTemp53,12.4,GrainTemp54,
Silo18,2024-05-04 15:00:00,0.0,null,0.0,null,0.0,null,6.5,GrainTemp52,3.0,GrainTemp53,6.8,GrainTemp54,
Silo18,2024-05-04 16:00:00,0.0,null,0.0,null,0.0,null,5.3,GrainTemp52,5.2,GrainTemp53,10.4,GrainTemp54,
Silo18,2024-05-04 17:00:00,0.0,null,0.0,null,0.0,null,3.2,GrainTemp52,2.2,GrainTemp53,7.2,GrainTemp54,
Silo18,2024-05-05 08:00:00,23.9,Temp18,32.2,Humd18,10.6,InTemp18,12.1,GrainTemp52,1.9,GrainTemp53,11.3,GrainTemp54,
Silo18,2024-05-05 09:00:00,0.0,null,0.0,null,0.0,null,9.6,GrainTemp52,6.8,GrainTemp53,10.4,GrainTemp54,
Silo18,2024-05-05 10:00:00,0.0,null,0.0,null,0.0,null,1.2,GrainTemp52,1.1,GrainTemp53,14.2,GrainTemp54,
Silo18,2024-05-05 11:00:00,0.0,null,0.0,null,0.0,null,7.6,GrainTemp52,3.5,GrainTemp53,6.9,GrainTemp54,
Silo18,2024-05-05 12:00:00,0.0,null,0.0,null,0.0,null,13.5,GrainTemp52,10.3,GrainTemp53,9.0,GrainTemp54,
Silo18,2024-05-05 13:00:00,0.0,null,0.0,null,0.0,null,7.6,GrainTemp52,12.3,GrainTemp53,5.3,GrainTemp54,
Silo18,2024-05-05 14:00:00,23.5,Temp18,15.2,Humd18,23.1,InTemp18,2.6,GrainTemp52,6.4,GrainTemp53,2.3,GrainTemp54,
Silo18,2024-05-05 15:00:00,0.0,null,0.0,null,0.0,null,6.9,GrainTemp52,4.3,GrainTemp53,7.9,GrainTemp54,
Silo18,2024-05-05 16:00:00,0.0,null,0.0,null,0.0,null,3.3,GrainTemp52,1.1,GrainTemp53,1.5,GrainTemp54,
Silo18,2024-05-05 17:00:00,0.0,null,0.0,null,0.0,null,4.8,GrainTemp52,4.4,GrainTemp53,13.2,GrainTemp54,
Silo18,2024-05-06 08:00:00,14.5,Temp18,31.1,Humd18,11.3,InTemp18,13.6,GrainTemp52,14.0,GrainTemp53,4.5,GrainTemp54,
Silo18,2024-05-06 09:00:00,0.0,null,0.0,null,0.0,null,11.9,GrainTemp52,3.1,GrainTemp53,8.7,GrainTemp54,
Silo18,2024-05-06 10:00:00,0.0,null,0.0,null,0.0,null,6.4,GrainTemp52,14.7,GrainTemp53,12.3,GrainTemp54,
Silo18,2024-05-06 11:00:00,0.0,null,0.0,null,0.0,null,12.6,GrainTemp52,4.1,GrainTemp53,1.0,GrainTemp54,
Silo18,2024-05-06 12:00:00,0.0,null,0.0,null,0.0,null,7.1,GrainTemp52,9.4,GrainTemp53,12.0,GrainTemp54,
Silo18,2024-05-06 13:00:00,0.0,null,0.0,null,0.0,null,5.6,GrainTemp52,13.0,GrainTemp53,6.4,GrainTemp54,
Silo18,2024-05-06 14:00:00,12.0,Temp18,34.4,Humd18,18.0,InTemp18,4.1,GrainTemp52,7.3,GrainTemp53,12.4,GrainTemp54,
Silo18,2024-05-06 15:00:00,0.0,null,0.0,null,0.0,null,5.2,GrainTemp52,2.8,GrainTemp53,5.0,GrainTemp54,
Silo18,2024-05-06 16:00:00,0.0,null,0.0,null,0.0,null,10.2,GrainTemp52,14.9,GrainTemp53,9.0,GrainTemp54,
Silo18,2024-05-06 17:00:00,0.0,null,0.0,null,0.0,null,14.0,GrainTemp52,4.6,GrainTemp53,9.1,GrainTemp54,
Silo18,2024-05-07 08:00:00,12.9,Temp18,23.1,Humd18,6.6,InTemp18,4.9,GrainTemp52,11.0,GrainTemp53,13.7,GrainTemp54,
Silo18,2024-05-07 09:00:00,0.0,null,0.0,null,0.0,null,13.8,GrainTemp52,14.4,GrainTemp53,3.5,GrainTemp54,
Silo18,2024-05-07 10:00:00,0.0,null,0.0,null,0.0,null,2.1,GrainTemp52,6.0,GrainTemp53,1.1,GrainTemp54,
Silo18,2024-05-07 11:00:00,0.0,null,0.0,null,0.0,null,2.7,GrainTemp52,6.4,GrainTemp53,14.6,GrainTemp54,
Silo18,2024-05-07 12:00:00,0.0,null,0.0,null,0.0,null,8.1,GrainTemp52,5.1,GrainTemp53,9.3,GrainTemp54,
Silo18,2024-05-07 13:00:00,0.0,null,0.0,null,0.0,null,3.9,GrainTemp52,7.4,GrainTemp53,11.8,GrainTemp54,
Silo18,2024-05-07 14:00:00,22.4,Temp18,29.4,Humd18,12.3,InTemp18,6.2,GrainTemp52,8.3,GrainTemp53,1.2,GrainTemp54,
Silo18,2024-05-07 15:00:00,0.0,null,0.0,null,0.0,null,11.2,GrainTemp52,12.0,GrainTemp53,2.1,GrainTemp54,
Silo18,2024-05-07 16:00:00,0.0,null,0.0,null,0.0,null,7.2,GrainTemp52,4.5,GrainTemp53,8.2,GrainTemp54,
Silo18,2024-05-07 17:00:00,0.0,null,0.0,null,0.0,null,6.8,GrainTemp52,9.9,GrainTemp53,8.6,GrainTemp54,
Silo18,2024-05-08 08:00:00,19.0,Temp18,14.0,Humd18,6.8,InTemp18,14.5,GrainTemp52,6.9,GrainTemp53,4.1,GrainTemp54,
Silo18,2024-05-08 09:00:00,0.0,null,0.0,null,0.0,null,3.4,GrainTemp52,2.2,GrainTemp53,11.0,GrainTemp54,
Silo18,2024-05-08 10:00:00,0.0,null,0.0,null,0.0,null,14.1,GrainTemp52,1.6,GrainTemp53,12.6,GrainTemp54,
Silo18,2024-05-08 11:00:00,0.0,null,0.0,null,0.0,null,3.2,GrainTemp52,6.4,GrainTemp53,12.6,GrainTemp54,
Silo18,2024-05-08 12:00:00,0.0,null,0.0,null,0.0,null,11.7,GrainTemp52,13.3,GrainTemp53,13.5,GrainTemp54,
Silo18,2024-05-08 13:00:00,0.0,null,0.0,null,0.0,null,13.8,GrainTemp52,4.9,GrainTemp53,2.3,GrainTemp54,
Silo18,2024-05-08 14:00:00,15.7,Temp18,25.7,Humd18,14.0,InTemp18,11.6,GrainTemp52,1.9,GrainTemp53,2.2,GrainTemp54,
Silo18,2024-05-08 15:00:00,0.0,null,0.0,null,0.0,null,12.0,GrainTemp52,4.4,GrainTemp53,4.6,GrainTemp54,
Silo18,2024-05-08 16:00:00,0.0,null,0.0,null,0.0,null,14.7,GrainTemp52,3.4,GrainTemp53,11.3,GrainTemp54,
Silo18,2024-05-08 17:00:00,0.0,null,0.0,null,0.0,null,11.0,GrainTemp52,2.2,GrainTemp53,2.5,GrainTemp54,
Silo18,2024-05-09 08:00:00,9.3,Temp18,25.9,Humd18,17.5,InTemp18,5.9,GrainTemp52,5.0,GrainTemp53,8.8,GrainTemp54,
Silo18,2024-05-09 09:00:00,0.0,null,0.0,null,0.0,null,6.8,GrainTemp52,4.6,GrainTemp53,8.9,GrainTemp54,
Silo18,2024-05-09 10:00:00,0.0,null,0.0,null,0.0,null,14.3,GrainTemp52,13.5,GrainTemp53,6.7,GrainTemp54,
Silo18,2024-05-09 11:00:00,0.0,null,0.0,null,0.0,null,9.4,GrainTemp52,9.1,GrainTemp53,8.1,GrainTemp54,
Silo18,2024-05-09 12:00:00,0.0,null,0.0,null,0.0,null,11.3,GrainTemp52,11.1,GrainTemp53,14.6,GrainTemp54,
Silo18,2024-05-09 13:00:00,0.0,null,0.0,null,0.0,null,7.2,GrainTemp52,8.7,GrainTemp53,1.3,GrainTemp54,
Silo18,2024-05-09 14:00:00,15.1,Temp18,7.6,Humd18,13.8,InTemp18,3.8,GrainTemp52,11.1,GrainTemp53,1.3,GrainTemp54,
Silo18,2024-05-09 15:00:00,0.0,null,0.0,null,0.0,null,2.4,GrainTemp52,6.6,GrainTemp53,13.7,GrainTemp54,
Silo18,2024-05-09 16:00:00,0.0,null,0.0,null,0.0,null,9.5,GrainTemp52,6.3,GrainTemp53,14.2,GrainTemp54,
Silo18,2024-05-09 17:00:00,0.0,null,0.0,null,0.0,null,10.5,GrainTemp52,11.7,GrainTemp53,5.5,GrainTemp54,
Silo18,2024-05-10 08:00:00,24.7,Temp18,21.3,Humd18,19.8,InTemp18,6.1,GrainTemp52,3.8,GrainTemp53,10.1,GrainTemp54,
Silo18,2024-05-10 09:00:00,0.0,null,0.0,null,0.0,null,12.6,GrainTemp52,8.6,GrainTemp53,6.8,GrainTemp54,
Silo18,2024-05-10 10:00:00,0.0,null,0.0,null,0.0,null,9.6,GrainTemp52,12.2,GrainTemp53,9.7,GrainTemp54,
Silo18,2024-05-10 11:00:00,0.0,null,0.0,null,0.0,null,13.7,GrainTemp52,3.3,GrainTemp53,10.9,GrainTemp54,
Silo18,2024-05-10 12:00:00,0.0,null,0.0,null,0.0,null,4.2,GrainTemp52,9.6,GrainTemp53,1.9,GrainTemp54,
Silo18,2024-05-10 13:00:00,0.0,null,0.0,null,0.0,null,4.0,GrainTemp52,8.5,GrainTemp53,3.8,GrainTemp54,
Silo18,2024-05-10 14:00:00,14.4,Temp18,7.7,Humd18,17.0,InTemp18,6.5,GrainTemp52,12.2,GrainTemp53,8.4,GrainTemp54,
Silo18,2024-05-10 15:00:00,0.0,null,0.0,null,0.0,null,3.3,GrainTemp52,14.0,GrainTemp53,4.4,GrainTemp54,
Silo18,2024-05-10 16:00:00,0.0,null,0.0,null,0.0,null,2.2,GrainTemp52,1.6,GrainTemp53,12.5,GrainTemp54,
Silo18,2024-05-10 17:00:00,0.0,null,0.0,null,0.0,null,2.7,GrainTemp52,9.0,GrainTemp53,2.1,GrainTemp54,
Silo18,2024-05-11 08:00:00,17.8,Temp18,10.7,Humd18,7.6,InTemp18,4.0,GrainTemp52,3.7,GrainTemp53,10.1,GrainTemp54,
Silo18,2024-05-11 09:00:00,0.0,null,0.0,null,0.0,null,7.1,GrainTemp52,14.6,GrainTemp53,13.3,GrainTemp54,
Silo18,2024-05-11 10:00:00,0.0,null,0.0,null,0.0,null,15.0,GrainTemp52,7.1,GrainTemp53,8.6,GrainTemp54,
Silo18,2024-05-11 11:00:00,0.0,null,0.0,null,0.0,null,6.7,GrainTemp52,9.0,GrainTemp53,7.5,GrainTemp54,
Silo18,2024-05-11 12:00:00,0.0,null,0.0,null,0.0,null,2.5,GrainTemp52,5.6,GrainTemp53,8.5,GrainTemp54,
Silo18,2024-05-11 13:00:00,0.0,null,0.0,null,0.0,null,11.9,GrainTemp52,1.4,GrainTemp53,2.8,GrainTemp54,
Silo18,2024-05-11 14:00:00,14.5,Temp18,13.5,Humd18,7.9,InTemp18,14.7,GrainTemp52,1.2,GrainTemp53,1.3,GrainTemp54,
Silo18,2024-05-11 15:00:00,0.0,null,0.0,null,0.0,null,13.7,GrainTemp52,12.8,GrainTemp53,8.7,GrainTemp54,
Silo18,2024-05-11 16:00:00,0.0,null,0.0,null,0.0,null,2.1,GrainTemp52,7.7,GrainTemp53,4.1,GrainTemp54,
Silo18,2024-05-11 17:00:00,0.0,null,0.0,null,0.0,null,11.0,GrainTemp52,9.2,GrainTemp53,12.8,GrainTemp54,
Silo18,2024-05-12 08:00:00,17.2,Temp18,29.9,Humd18,17.2,InTemp18,10.0,GrainTemp52,4.1,GrainTemp53,12.1,GrainTemp54,
Silo18,2024-05-12 09:00:00,0.0,null,0.0,null,0.0,null,13.8,GrainTemp52,12.3,GrainTemp53,12.5,GrainTemp54,
Silo18,2024-05-12 10:00:00,0.0,null,0.0,null,0.0,null,6.8,GrainTemp52,10.2,GrainTemp53,12.4,GrainTemp54,
Silo18,2024-05-12 11:00:00,0.0,null,0.0,null,0.0,null,11.4,GrainTemp52,13.6,GrainTemp53,6.1,GrainTemp54,
Silo18,2024-05-12 12:00:00,0.0,null,0.0,null,0.0,null,9.8,GrainTemp52,4.1,GrainTemp53,10.5,GrainTemp54,
Silo18,2024-05-12 13:00:00,0.0,null,0.0,null,0.0,null,9.4,GrainTemp52,3.7,GrainTemp53,12.5,GrainTemp54,
Silo18,2024-05-12 14:00:00,9.0,Temp18,23.8,Humd18,13.2,InTemp18,5.6,GrainTemp52,5.0,GrainTemp53,12.0,GrainTemp54,
Silo18,2024-05-12 15:00:00,0.0,null,0.0,null,0.0,null,2.1,GrainTemp52,13.5,GrainTemp53,14.4,GrainTemp54,
Silo18,2024-05-12 16:00:00,0.0,null,0.0,null,0.0,null,7.3,GrainTemp52,8.6,GrainTemp53,3.3,GrainTemp54,
Silo18,2024-05-12 17:00:00,0.0,null,0.0,null,0.0,null,11.4,GrainTemp52,3.7,GrainTemp53,13.3,GrainTemp54,
Silo18,2024-05-13 08:00:00,21.6,Temp18,20.7,Humd18,18.4,InTemp18,5.6,GrainTemp52,9.1,GrainTemp53,6.3,GrainTemp54,
Silo18,2024-05-13 09:00:00,0.0,null,0.0,null,0.0,null,14.9,GrainTemp52,8.6,GrainTemp53,6.3,GrainTemp54,
Silo18,2024-05-13 10:00:00,0.0,null,0.0,null,0.0,null,9.7,GrainTemp52,10.7,GrainTemp53,6.5,GrainTemp54,
Silo18,2024-05-13 11:00:00,0.0,null,0.0,null,0.0,null,1.1,GrainTemp52,7.3,GrainTemp53,7.8,GrainTemp54,
Silo18,2024-05-13 12:00:00,0.0,null,0.0,null,0.0,null,8.5,GrainTemp52,8.1,GrainTemp53,5.3,GrainTemp54,
Silo18,2024-05-13 13:00:00,0.0,null,0.0,null,0.0,null,10.7,GrainTemp52,13.3,GrainTemp53,8.4,GrainTemp54,
Silo18,2024-05-13 14:00:00,13.4,Temp18,17.8,Humd18,8.8,InTemp18,14.1,GrainTemp52,8.6,GrainTemp53,8.1,GrainTemp54,
Silo18,2024-05-13 15:00:00,0.0,null,0.0,null,0.0,null,2.2,GrainTemp52,3.9,GrainTemp53,8.3,GrainTemp54,
Silo18,2024-05-13 16:00:00,0.0,null,0.0,null,0.0,null,13.9,GrainTemp52,7.3,GrainTemp53,11.3,GrainTemp54,
Silo18,2024-05-13 17:00:00,0.0,null,0.0,null,0.0,null,4.3,GrainTemp52,14.3,GrainTemp53,14.1,GrainTemp54,
Silo18,2024-05-14 08:00:00,20.9,Temp18,24.3,Humd18,7.6,InTemp18,5.9,GrainTemp52,6.3,GrainTemp53,8.6,GrainTemp54,
Silo18,2024-05-14 09:00:00,0.0,null,0.0,null,0.0,null,3.0,GrainTemp52,7.5,GrainTemp53,6.1,GrainTemp54,
Silo18,2024-05-14 10:00:00,0.0,null,0.0,null,0.0,null,1.2,GrainTemp52,9.2,GrainTemp53,7.6,GrainTemp54,
Silo18,2024-05-14 11:00:00,0.0,null,0.0,null,0.0,null,9.7,GrainTemp52,6.9,GrainTemp53,11.9,GrainTemp54,
Silo18,2024-05-14 12:00:00,0.0,null,0.0,null,0.0,null,4.6,GrainTemp52,11.5,GrainTemp53,5.1,GrainTemp54,
Silo18,2024-05-14 13:00:00,0.0,null,0.0,null,0.0,null,11.5,GrainTemp52,5.8,GrainTemp53,6.1,GrainTemp54,
Silo18,2024-05-14 14:00:00,15.2,Temp18,21.6,Humd18,16.1,InTemp18,6.7,GrainTemp52,12.0,GrainTemp53,12.8,GrainTemp54,
Silo18,2024-05-14 15:00:00,0.0,null,0.0,null,0.0,null,14.7,GrainTemp52,9.4,GrainTemp53,6.5,GrainTemp54,
