Event_id,Timestamp,Activity
eval_trs_exittr6_Pcp7,2024-05-22 14:45:39,Evaluate the Truck Exit
input_tally_sheettr24,2024-05-22 14:52:48,Input the Tally Sheet
print_w_tickettr24,2024-05-22 14:52:48,Print the Weighing Ticket
print_w_tickettr47,2024-05-22 14:56:45,Print the Weighing Ticket
input_tally_sheettr47,2024-05-22 14:56:45,Input the Tally Sheet
eval_trs_exittr30_Pcp4,2024-05-22 14:59:18,Evaluate the Truck Exit
weigh_loaded_trucktr5,2024-05-22 15:00:55,Weigh the Loaded Truck
print_w_tickettr5,2024-05-22 15:17:37,Print the Weighing Ticket
input_tally_sheettr5,2024-05-22 15:17:37,Input the Tally Sheet
weigh_empty_trucktr23,2024-05-22 15:17:39,Weigh the Empty Truck
input_tally_sheettr25,2024-05-22 15:17:40,Input the Tally Sheet
print_w_tickettr25,2024-05-22 15:17:40,Print the Weighing Ticket
load_trucktr29,2024-05-22 15:21:25,Load Truck
eval_trs_exittr5_Pcp1,2024-05-22 15:27:54,Evaluate the Truck Exit
weigh_empty_trucktr12,2024-05-22 15:40:13,Weigh the Empty Truck
eval_trs_exittr25_Pcp2,2024-05-22 15:44:35,Evaluate the Truck Exit
load_trucktr23,2024-05-22 15:56:21,Load Truck
eval_trs_exittr47_Pcp3,2024-05-22 16:06:08,Evaluate the Truck Exit
weigh_empty_trucktr16,2024-05-22 16:12:31,Weigh the Empty Truck
eval_trs_exittr24_Pcp2,2024-05-22 16:13:16,Evaluate the Truck Exit
load_trucktr16,2024-05-22 16:18:32,Load Truck
weigh_loaded_trucktr9,2024-05-22 16:24:51,Weigh the Loaded Truck
weigh_loaded_trucktr21,2024-05-22 16:28:42,Weigh the Loaded Truck
weigh_loaded_trucktr48,2024-05-22 16:40:27,Weigh the Loaded Truck
print_w_tickettr9,2024-05-22 16:43:17,Print the Weighing Ticket
input_tally_sheettr9,2024-05-22 16:43:17,Input the Tally Sheet
print_w_tickettr48,2024-05-22 17:03:25,Print the Weighing Ticket
input_tally_sheettr48,2024-05-22 17:03:25,Input the Tally Sheet
load_trucktr12,2024-05-22 17:10:33,Load Truck
weigh_empty_trucktr1,2024-05-22 17:16:20,Weigh the Empty Truck
weigh_loaded_trucktr8,2024-05-22 17:22:31,Weigh the Loaded Truck
print_w_tickettr21,2024-05-22 17:42:23,Print the Weighing Ticket
input_tally_sheettr21,2024-05-22 17:42:23,Input the Tally Sheet
eval_trs_exittr9_Pcp10,2024-05-22 17:58:48,Evaluate the Truck Exit
eval_trs_exittr21_Pcp7,2024-05-22 19:12:55,Evaluate the Truck Exit
print_w_tickettr8,2024-05-22 19:26:23,Print the Weighing Ticket
input_tally_sheettr8,2024-05-22 19:26:23,Input the Tally Sheet
print_w_tickettr28,2024-05-22 20:23:06,Print the Weighing Ticket
input_tally_sheettr28,2024-05-22 20:23:06,Input the Tally Sheet
input_tally_sheettr32,2024-05-22 21:07:21,Input the Tally Sheet
print_w_tickettr32,2024-05-22 21:07:21,Print the Weighing Ticket
input_tally_sheettr17,2024-05-22 21:23:21,Input the Tally Sheet
print_w_tickettr17,2024-05-22 21:23:21,Print the Weighing Ticket
input_tally_sheettr35,2024-05-22 21:55:51,Input the Tally Sheet
print_w_tickettr35,2024-05-22 21:55:51,Print the Weighing Ticket
eval_trs_exittr48_Pcp10,2024-05-23 07:03:58,Evaluate the Truck Exit
weigh_loaded_trucktr42,2024-05-23 07:14:46,Weigh the Loaded Truck
load_trucktr1,2024-05-23 07:28:47,Load Truck
weigh_empty_trucktr49,2024-05-23 07:30:37,Weigh the Empty Truck
eval_trs_exittr17_Pcp9,2024-05-23 07:41:30,Evaluate the Truck Exit
eval_trs_exittr28_Pcp10,2024-05-23 07:59:30,Evaluate the Truck Exit
eval_trs_exittr32_Pcp7,2024-05-23 07:59:36,Evaluate the Truck Exit
assign_trs_Pcp5,2024-05-23 08:04:47,Assign Truck
print_w_tickettr42,2024-05-23 08:04:54,Print the Weighing Ticket
input_tally_sheettr42,2024-05-23 08:04:54,Input the Tally Sheet
weigh_loaded_trucktr20,2024-05-23 08:14:05,Weigh the Loaded Truck
eval_trs_exittr35_Pcp2,2024-05-23 08:16:42,Evaluate the Truck Exit
eval_trs_exittr8_Pcp2,2024-05-23 08:32:28,Evaluate the Truck Exit
assign_trs_Pcp10,2024-05-23 08:34:31,Assign Truck
load_trucktr49,2024-05-23 08:54:55,Load Truck
assign_trs_Pcp8,2024-05-23 09:03:01,Assign Truck
eval_trs_exittr42_Pcp5,2024-05-23 09:09:32,Evaluate the Truck Exit
assign_trs_Pcp8,2024-05-23 09:10:13,Assign Truck
weigh_empty_trucktr39,2024-05-23 09:19:49,Weigh the Empty Truck
print_w_tickettr20,2024-05-23 09:20:05,Print the Weighing Ticket
input_tally_sheettr20,2024-05-23 09:20:05,Input the Tally Sheet
assign_trs_Pcp9,2024-05-23 09:29:23,Assign Truck
load_trucktr39,2024-05-23 09:31:22,Load Truck
weigh_loaded_trucktr37,2024-05-23 09:33:58,Weigh the Loaded Truck
weigh_empty_trucktr36,2024-05-23 09:40:29,Weigh the Empty Truck
print_w_tickettr37,2024-05-23 09:42:11,Print the Weighing Ticket
input_tally_sheettr37,2024-05-23 09:42:11,Input the Tally Sheet
eval_trs_exittr37_Pcp7,2024-05-23 09:53:38,Evaluate the Truck Exit
eval_trs_exittr20_Pcp2,2024-05-23 09:58:30,Evaluate the Truck Exit
assign_trs_Pcp8,2024-05-23 10:04:03,Assign Truck
assign_trs_Pcp2,2024-05-23 10:08:37,Assign Truck
weigh_empty_trucktr18,2024-05-23 10:28:28,Weigh the Empty Truck
assign_trs_Pcp4,2024-05-23 10:36:56,Assign Truck
weigh_loaded_trucktr34,2024-05-23 10:43:09,Weigh the Loaded Truck
load_trucktr18,2024-05-23 10:53:23,Load Truck
weigh_empty_trucktr9,2024-05-23 10:56:33,Weigh the Empty Truck
weigh_empty_trucktr11,2024-05-23 10:56:42,Weigh the Empty Truck
weigh_empty_trucktr47,2024-05-23 10:57:51,Weigh the Empty Truck
load_trucktr36,2024-05-23 11:05:32,Load Truck
weigh_loaded_trucktr44,2024-05-23 11:05:48,Weigh the Loaded Truck
assign_trs_Pcp3,2024-05-23 11:07:04,Assign Truck
weigh_loaded_trucktr3,2024-05-23 11:08:54,Weigh the Loaded Truck
weigh_empty_trucktr14,2024-05-23 11:16:32,Weigh the Empty Truck
assign_trs_Pcp4,2024-05-23 11:17:34,Assign Truck
assign_trs_Pcp2,2024-05-23 11:17:55,Assign Truck
assign_trs_Pcp2,2024-05-23 11:18:08,Assign Truck
assign_trs_Pcp10,2024-05-23 11:20:26,Assign Truck
weigh_loaded_trucktr13,2024-05-23 11:41:11,Weigh the Loaded Truck
input_tally_sheettr44,2024-05-23 11:44:29,Input the Tally Sheet
print_w_tickettr44,2024-05-23 11:44:29,Print the Weighing Ticket
assign_trs_Pcp10,2024-05-23 11:50:54,Assign Truck
input_tally_sheettr34,2024-05-23 11:55:53,Input the Tally Sheet
print_w_tickettr34,2024-05-23 11:55:53,Print the Weighing Ticket
load_trucktr11,2024-05-23 11:56:44,Load Truck
input_tally_sheettr3,2024-05-23 12:08:42,Input the Tally Sheet
print_w_tickettr3,2024-05-23 12:08:42,Print the Weighing Ticket
load_trucktr47,2024-05-23 12:09:05,Load Truck
load_trucktr9,2024-05-23 12:09:51,Load Truck
load_trucktr14,2024-05-23 13:26:07,Load Truck
eval_trs_exittr3_Pcp2,2024-05-23 13:28:53,Evaluate the Truck Exit
assign_trs_Pcp7,2024-05-23 13:31:11,Assign Truck
eval_trs_exittr34_Pcp5,2024-05-23 14:02:49,Evaluate the Truck Exit
weigh_loaded_trucktr26,2024-05-23 14:05:44,Weigh the Loaded Truck
eval_trs_exittr44_Pcp2,2024-05-23 14:07:26,Evaluate the Truck Exit
weigh_empty_trucktr30,2024-05-23 14:07:32,Weigh the Empty Truck
weigh_loaded_trucktr7,2024-05-23 14:08:30,Weigh the Loaded Truck
input_tally_sheettr13,2024-05-23 14:09:21,Input the Tally Sheet
print_w_tickettr13,2024-05-23 14:09:21,Print the Weighing Ticket
eval_trs_exittr13_Pcp5,2024-05-23 14:22:11,Evaluate the Truck Exit
weigh_loaded_trucktr2,2024-05-23 14:27:50,Weigh the Loaded Truck
assign_trs_Pcp8,2024-05-23 14:31:27,Assign Truck
print_w_tickettr7,2024-05-23 14:34:27,Print the Weighing Ticket
input_tally_sheettr7,2024-05-23 14:34:27,Input the Tally Sheet
load_trucktr30,2024-05-23 14:37:03,Load Truck
weigh_empty_trucktr35,2024-05-23 14:51:15,Weigh the Empty Truck
weigh_empty_trucktr8,2024-05-23 14:53:17,Weigh the Empty Truck
input_tally_sheettr26,2024-05-23 14:54:31,Input the Tally Sheet
print_w_tickettr26,2024-05-23 14:54:31,Print the Weighing Ticket
load_trucktr35,2024-05-23 14:54:43,Load Truck
weigh_empty_trucktr6,2024-05-23 15:21:37,Weigh the Empty Truck
weigh_loaded_trucktr45,2024-05-23 15:29:54,Weigh the Loaded Truck
eval_trs_exittr7_Pcp4,2024-05-23 15:38:36,Evaluate the Truck Exit
assign_trs_Pcp7,2024-05-23 15:42:27,Assign Truck
load_trucktr6,2024-05-23 15:48:02,Load Truck
input_tally_sheettr45,2024-05-23 15:48:48,Input the Tally Sheet
print_w_tickettr45,2024-05-23 15:48:48,Print the Weighing Ticket
load_trucktr8,2024-05-23 16:00:00,Load Truck
input_tally_sheettr2,2024-05-23 16:03:27,Input the Tally Sheet
print_w_tickettr2,2024-05-23 16:03:27,Print the Weighing Ticket
assign_trs_Pcp7,2024-05-23 16:14:01,Assign Truck
assign_trs_Pcp7,2024-05-23 16:18:53,Assign Truck
eval_trs_exittr26_Pcp7,2024-05-23 16:23:37,Evaluate the Truck Exit
weigh_empty_trucktr21,2024-05-23 16:23:46,Weigh the Empty Truck
eval_trs_exittr2_Pcp2,2024-05-23 16:25:50,Evaluate the Truck Exit
load_trucktr21,2024-05-23 16:37:55,Load Truck
weigh_loaded_trucktr15,2024-05-23 16:44:08,Weigh the Loaded Truck
eval_trs_exittr45_Pcp10,2024-05-23 16:49:52,Evaluate the Truck Exit
weigh_empty_trucktr32,2024-05-23 16:50:27,Weigh the Empty Truck
weigh_empty_trucktr42,2024-05-23 16:54:20,Weigh the Empty Truck
weigh_loaded_trucktr41,2024-05-23 16:58:52,Weigh the Loaded Truck
weigh_empty_trucktr28,2024-05-23 16:59:23,Weigh the Empty Truck
weigh_loaded_trucktr23,2024-05-23 17:02:18,Weigh the Loaded Truck
assign_trs_Pcp3,2024-05-23 17:12:00,Assign Truck
assign_trs_Pcp9,2024-05-23 17:13:30,Assign Truck
weigh_loaded_trucktr16,2024-05-23 17:16:58,Weigh the Loaded Truck
weigh_loaded_trucktr4,2024-05-23 17:20:24,Weigh the Loaded Truck
weigh_loaded_trucktr22,2024-05-23 17:45:54,Weigh the Loaded Truck
load_trucktr32,2024-05-23 18:02:43,Load Truck
load_trucktr42,2024-05-23 18:16:46,Load Truck
weigh_loaded_trucktr1,2024-05-23 18:29:05,Weigh the Loaded Truck
load_trucktr28,2024-05-23 18:50:05,Load Truck
input_tally_sheettr15,2024-05-23 19:05:15,Input the Tally Sheet
print_w_tickettr15,2024-05-23 19:05:15,Print the Weighing Ticket
input_tally_sheettr41,2024-05-23 20:06:03,Input the Tally Sheet
print_w_tickettr41,2024-05-23 20:06:03,Print the Weighing Ticket
weigh_empty_trucktr25,2024-05-24 07:03:32,Weigh the Empty Truck
input_tally_sheettr23,2024-05-24 07:30:54,Input the Tally Sheet
print_w_tickettr23,2024-05-24 07:30:54,Print the Weighing Ticket
weigh_empty_trucktr5,2024-05-24 07:44:04,Weigh the Empty Truck
weigh_empty_trucktr17,2024-05-24 07:57:07,Weigh the Empty Truck
load_trucktr25,2024-05-24 07:58:00,Load Truck
load_trucktr5,2024-05-24 07:59:16,Load Truck
eval_trs_exittr41_Pcp4,2024-05-24 08:13:14,Evaluate the Truck Exit
print_w_tickettr16,2024-05-24 08:15:03,Print the Weighing Ticket
input_tally_sheettr16,2024-05-24 08:15:03,Input the Tally Sheet
weigh_empty_trucktr24,2024-05-24 08:25:47,Weigh the Empty Truck
print_w_tickettr22,2024-05-24 08:26:25,Print the Weighing Ticket
input_tally_sheettr22,2024-05-24 08:26:25,Input the Tally Sheet
assign_trs_Pcp4,2024-05-24 08:35:34,Assign Truck
eval_trs_exittr15_Pcp10,2024-05-24 08:42:10,Evaluate the Truck Exit
eval_trs_exittr23_Pcp3,2024-05-24 09:18:57,Evaluate the Truck Exit
eval_trs_exittr16_Pcp10,2024-05-24 09:22:05,Evaluate the Truck Exit
load_trucktr24,2024-05-24 09:27:49,Load Truck
weigh_loaded_trucktr43,2024-05-24 09:30:10,Weigh the Loaded Truck
eval_trs_exittr22_Pcp3,2024-05-24 09:42:02,Evaluate the Truck Exit
input_tally_sheettr4,2024-05-24 09:46:46,Input the Tally Sheet
print_w_tickettr4,2024-05-24 09:46:46,Print the Weighing Ticket
load_trucktr17,2024-05-24 09:49:52,Load Truck
assign_trs_Pcp2,2024-05-24 09:56:20,Assign Truck
weigh_loaded_trucktr27,2024-05-24 09:57:24,Weigh the Loaded Truck
weigh_empty_trucktr37,2024-05-24 09:57:36,Weigh the Empty Truck
print_w_tickettr43,2024-05-24 09:59:51,Print the Weighing Ticket
input_tally_sheettr43,2024-05-24 09:59:51,Input the Tally Sheet
weigh_loaded_trucktr38,2024-05-24 10:09:33,Weigh the Loaded Truck
weigh_loaded_trucktr9,2024-05-24 10:40:06,Weigh the Loaded Truck
eval_trs_exittr4_Pcp4,2024-05-24 10:58:20,Evaluate the Truck Exit
assign_trs_Pcp9,2024-05-24 11:22:06,Assign Truck
assign_trs_Pcp4,2024-05-24 11:22:14,Assign Truck
load_trucktr37,2024-05-24 11:30:53,Load Truck
eval_trs_exittr43_Pcp8,2024-05-24 11:31:31,Evaluate the Truck Exit
weigh_empty_trucktr48,2024-05-24 11:31:32,Weigh the Empty Truck
input_tally_sheettr38,2024-05-24 11:37:10,Input the Tally Sheet
print_w_tickettr38,2024-05-24 11:37:10,Print the Weighing Ticket
load_trucktr48,2024-05-24 11:42:04,Load Truck
assign_trs_Pcp8,2024-05-24 11:49:00,Assign Truck
assign_trs_Pcp10,2024-05-24 11:52:52,Assign Truck
print_w_tickettr9,2024-05-24 11:54:37,Print the Weighing Ticket
input_tally_sheettr9,2024-05-24 11:54:37,Input the Tally Sheet
assign_trs_Pcp8,2024-05-24 11:56:05,Assign Truck
weigh_empty_trucktr7,2024-05-24 12:14:31,Weigh the Empty Truck
print_w_tickettr27,2024-05-24 12:18:32,Print the Weighing Ticket
input_tally_sheettr27,2024-05-24 12:18:32,Input the Tally Sheet
load_trucktr7,2024-05-24 13:29:22,Load Truck
eval_trs_exittr27_Pcp9,2024-05-24 13:50:00,Evaluate the Truck Exit
eval_trs_exittr38_Pcp3,2024-05-24 14:03:33,Evaluate the Truck Exit
eval_trs_exittr9_Pcp9,2024-05-24 14:13:32,Evaluate the Truck Exit
assign_trs_Pcp9,2024-05-24 14:28:34,Assign Truck
assign_trs_Pcp2,2024-05-24 14:35:54,Assign Truck
weigh_loaded_trucktr46,2024-05-24 15:00:57,Weigh the Loaded Truck
weigh_loaded_trucktr31,2024-05-24 15:06:04,Weigh the Loaded Truck
weigh_empty_trucktr20,2024-05-24 15:16:13,Weigh the Empty Truck
print_w_tickettr46,2024-05-24 15:21:31,Print the Weighing Ticket
input_tally_sheettr46,2024-05-24 15:21:31,Input the Tally Sheet
weigh_empty_trucktr13,2024-05-24 15:23:11,Weigh the Empty Truck
weigh_empty_trucktr44,2024-05-24 15:26:20,Weigh the Empty Truck
load_trucktr20,2024-05-24 15:28:45,Load Truck
eval_trs_exittr46_Pcp4,2024-05-24 15:30:20,Evaluate the Truck Exit
weigh_empty_trucktr34,2024-05-24 15:32:17,Weigh the Empty Truck
load_trucktr13,2024-05-24 15:43:12,Load Truck
print_w_tickettr31,2024-05-24 15:54:27,Print the Weighing Ticket
input_tally_sheettr31,2024-05-24 15:54:27,Input the Tally Sheet
load_trucktr44,2024-05-24 15:54:55,Load Truck
weigh_loaded_trucktr49,2024-05-24 16:21:11,Weigh the Loaded Truck
weigh_empty_trucktr16,2024-05-24 16:21:18,Weigh the Empty Truck
assign_trs_Pcp9,2024-05-24 16:25:47,Assign Truck
assign_trs_Pcp4,2024-05-24 16:42:16,Assign Truck
weigh_loaded_trucktr10,2024-05-24 16:42:29,Weigh the Loaded Truck
weigh_empty_trucktr45,2024-05-24 16:43:05,Weigh the Empty Truck
load_trucktr45,2024-05-24 16:51:01,Load Truck
load_trucktr16,2024-05-24 16:54:58,Load Truck
assign_trs_Pcp5,2024-05-24 16:57:13,Assign Truck
print_w_tickettr49,2024-05-24 17:05:44,Print the Weighing Ticket
input_tally_sheettr49,2024-05-24 17:05:44,Input the Tally Sheet
input_tally_sheettr10,2024-05-24 17:06:02,Input the Tally Sheet
print_w_tickettr10,2024-05-24 17:06:02,Print the Weighing Ticket
load_trucktr34,2024-05-24 17:13:25,Load Truck
eval_trs_exittr31_Pcp7,2024-05-24 17:36:50,Evaluate the Truck Exit
input_tally_sheettr1,2024-05-24 21:07:11,Input the Tally Sheet
print_w_tickettr1,2024-05-24 21:07:11,Print the Weighing Ticket
eval_trs_exittr49_Pcp5,2024-05-27 07:33:20,Evaluate the Truck Exit
assign_trs_Pcp8,2024-05-27 07:35:00,Assign Truck
eval_trs_exittr10_Pcp4,2024-05-27 07:43:24,Evaluate the Truck Exit
eval_trs_exittr1_Pcp10,2024-05-27 07:59:46,Evaluate the Truck Exit
weigh_empty_trucktr3,2024-05-27 08:58:12,Weigh the Empty Truck
weigh_empty_trucktr2,2024-05-27 08:59:55,Weigh the Empty Truck
assign_trs_Pcp2,2024-05-27 09:15:04,Assign Truck
weigh_empty_trucktr23,2024-05-27 09:15:38,Weigh the Empty Truck
weigh_empty_trucktr38,2024-05-27 09:27:30,Weigh the Empty Truck
load_trucktr23,2024-05-27 09:34:06,Load Truck
load_trucktr38,2024-05-27 09:49:05,Load Truck
weigh_loaded_trucktr39,2024-05-27 09:56:30,Weigh the Loaded Truck
load_trucktr2,2024-05-27 10:04:22,Load Truck
weigh_loaded_trucktr19,2024-05-27 10:04:34,Weigh the Loaded Truck
weigh_loaded_trucktr40,2024-05-27 10:20:13,Weigh the Loaded Truck
input_tally_sheettr19,2024-05-27 10:27:23,Input the Tally Sheet
print_w_tickettr19,2024-05-27 10:27:23,Print the Weighing Ticket
load_trucktr3,2024-05-27 10:30:16,Load Truck
weigh_empty_trucktr9,2024-05-27 10:35:21,Weigh the Empty Truck
assign_trs_Pcp10,2024-05-27 10:36:09,Assign Truck
assign_trs_Pcp5,2024-05-27 10:37:23,Assign Truck
print_w_tickettr40,2024-05-27 10:38:04,Print the Weighing Ticket
input_tally_sheettr40,2024-05-27 10:38:04,Input the Tally Sheet
load_trucktr9,2024-05-27 10:45:20,Load Truck
eval_trs_exittr19_Pcp3,2024-05-27 10:45:25,Evaluate the Truck Exit
eval_trs_exittr40_Pcp8,2024-05-27 10:59:31,Evaluate the Truck Exit
weigh_empty_trucktr41,2024-05-27 11:01:39,Weigh the Empty Truck
assign_trs_Pcp8,2024-05-27 11:05:55,Assign Truck
assign_trs_Pcp4,2024-05-27 11:17:41,Assign Truck
load_trucktr41,2024-05-27 11:17:48,Load Truck
weigh_loaded_trucktr33,2024-05-27 11:33:45,Weigh the Loaded Truck
weigh_loaded_trucktr7,2024-05-27 11:57:53,Weigh the Loaded Truck
print_w_tickettr33,2024-05-27 12:01:10,Print the Weighing Ticket
input_tally_sheettr33,2024-05-27 12:01:10,Input the Tally Sheet
weigh_empty_trucktr31,2024-05-27 12:02:01,Weigh the Empty Truck
weigh_loaded_trucktr50,2024-05-27 12:31:27,Weigh the Loaded Truck
print_w_tickettr39,2024-05-27 12:48:27,Print the Weighing Ticket
input_tally_sheettr39,2024-05-27 12:48:27,Input the Tally Sheet
eval_trs_exittr33_Pcp10,2024-05-27 13:09:01,Evaluate the Truck Exit
weigh_loaded_trucktr47,2024-05-27 13:11:50,Weigh the Loaded Truck
load_trucktr31,2024-05-27 13:25:43,Load Truck
weigh_empty_trucktr22,2024-05-27 13:29:10,Weigh the Empty Truck
weigh_loaded_trucktr42,2024-05-27 13:36:21,Weigh the Loaded Truck
load_trucktr22,2024-05-27 13:40:38,Load Truck
assign_trs_Pcp4,2024-05-27 13:57:06,Assign Truck
print_w_tickettr47,2024-05-27 14:03:06,Print the Weighing Ticket
input_tally_sheettr47,2024-05-27 14:03:06,Input the Tally Sheet
weigh_empty_trucktr15,2024-05-27 14:04:05,Weigh the Empty Truck
weigh_loaded_trucktr11,2024-05-27 14:06:06,Weigh the Loaded Truck
weigh_empty_trucktr46,2024-05-27 14:07:15,Weigh the Empty Truck
weigh_empty_trucktr27,2024-05-27 14:11:47,Weigh the Empty Truck
load_trucktr15,2024-05-27 14:16:05,Load Truck
load_trucktr46,2024-05-27 14:19:05,Load Truck
weigh_empty_trucktr26,2024-05-27 14:22:36,Weigh the Empty Truck
eval_trs_exittr47_Pcp5,2024-05-27 14:24:44,Evaluate the Truck Exit
input_tally_sheettr11,2024-05-27 14:25:06,Input the Tally Sheet
print_w_tickettr11,2024-05-27 14:25:06,Print the Weighing Ticket
eval_trs_exittr39_Pcp9,2024-05-27 14:37:27,Evaluate the Truck Exit
weigh_loaded_trucktr36,2024-05-27 14:37:36,Weigh the Loaded Truck
load_trucktr26,2024-05-27 14:40:28,Load Truck
weigh_empty_trucktr43,2024-05-27 14:45:32,Weigh the Empty Truck
load_trucktr27,2024-05-27 14:51:16,Load Truck
load_trucktr43,2024-05-27 14:53:37,Load Truck
print_w_tickettr36,2024-05-27 14:53:40,Print the Weighing Ticket
input_tally_sheettr36,2024-05-27 14:53:40,Input the Tally Sheet
input_tally_sheettr50,2024-05-27 15:05:07,Input the Tally Sheet
print_w_tickettr50,2024-05-27 15:05:07,Print the Weighing Ticket
input_tally_sheettr42,2024-05-27 15:09:37,Input the Tally Sheet
print_w_tickettr42,2024-05-27 15:09:37,Print the Weighing Ticket
assign_trs_Pcp8,2024-05-27 15:12:14,Assign Truck
weigh_empty_trucktr4,2024-05-27 15:16:11,Weigh the Empty Truck
eval_trs_exittr42_Pcp2,2024-05-27 15:18:36,Evaluate the Truck Exit
eval_trs_exittr11_Pcp4,2024-05-27 15:25:20,Evaluate the Truck Exit
weigh_loaded_trucktr37,2024-05-27 15:29:25,Weigh the Loaded Truck
eval_trs_exittr50_Pcp10,2024-05-27 15:42:16,Evaluate the Truck Exit
weigh_loaded_trucktr20,2024-05-27 15:43:22,Weigh the Loaded Truck
load_trucktr4,2024-05-27 15:46:25,Load Truck
print_w_tickettr37,2024-05-27 15:58:47,Print the Weighing Ticket
input_tally_sheettr37,2024-05-27 15:58:47,Input the Tally Sheet
weigh_loaded_trucktr48,2024-05-27 16:00:06,Weigh the Loaded Truck
print_w_tickettr20,2024-05-27 16:00:58,Print the Weighing Ticket
input_tally_sheettr20,2024-05-27 16:00:58,Input the Tally Sheet
eval_trs_exittr36_Pcp9,2024-05-27 16:10:58,Evaluate the Truck Exit
assign_trs_Pcp5,2024-05-27 16:18:35,Assign Truck
weigh_loaded_trucktr16,2024-05-27 16:26:14,Weigh the Loaded Truck
input_tally_sheettr48,2024-05-27 16:27:30,Input the Tally Sheet
print_w_tickettr48,2024-05-27 16:27:30,Print the Weighing Ticket
weigh_loaded_trucktr13,2024-05-27 16:28:44,Weigh the Loaded Truck
input_tally_sheettr7,2024-05-27 16:32:18,Input the Tally Sheet
print_w_tickettr7,2024-05-27 16:32:18,Print the Weighing Ticket
weigh_loaded_trucktr30,2024-05-27 16:36:12,Weigh the Loaded Truck
input_tally_sheettr13,2024-05-27 16:47:12,Input the Tally Sheet
print_w_tickettr13,2024-05-27 16:47:12,Print the Weighing Ticket
eval_trs_exittr48_Pcp8,2024-05-27 16:49:59,Evaluate the Truck Exit
eval_trs_exittr7_Pcp2,2024-05-27 16:53:23,Evaluate the Truck Exit
eval_trs_exittr20_Pcp7,2024-05-27 16:53:30,Evaluate the Truck Exit
assign_trs_Pcp9,2024-05-27 17:17:49,Assign Truck
eval_trs_exittr37_Pcp7,2024-05-27 17:18:40,Evaluate the Truck Exit
assign_trs_Pcp9,2024-05-27 17:27:21,Assign Truck
input_tally_sheettr16,2024-05-27 18:42:07,Input the Tally Sheet
print_w_tickettr16,2024-05-27 18:42:07,Print the Weighing Ticket
weigh_empty_trucktr47,2024-05-28 07:38:09,Weigh the Empty Truck
eval_trs_exittr13_Pcp7,2024-05-28 08:02:26,Evaluate the Truck Exit
eval_trs_exittr16_Pcp4,2024-05-28 08:20:47,Evaluate the Truck Exit
weigh_empty_trucktr49,2024-05-28 08:21:20,Weigh the Empty Truck
assign_trs_Pcp8,2024-05-28 08:22:16,Assign Truck
input_tally_sheettr30,2024-05-28 08:22:29,Input the Tally Sheet
print_w_tickettr30,2024-05-28 08:22:29,Print the Weighing Ticket
load_trucktr47,2024-05-28 08:40:51,Load Truck
weigh_loaded_trucktr5,2024-05-28 08:41:32,Weigh the Loaded Truck
assign_trs_Pcp10,2024-05-28 08:42:10,Assign Truck
assign_trs_Pcp2,2024-05-28 09:10:35,Assign Truck
eval_trs_exittr30_Pcp8,2024-05-28 09:32:38,Evaluate the Truck Exit
assign_trs_Pcp7,2024-05-28 09:33:54,Assign Truck
load_trucktr49,2024-05-28 09:43:41,Load Truck
assign_trs_Pcp7,2024-05-28 09:56:41,Assign Truck
assign_trs_Pcp2,2024-05-28 09:59:31,Assign Truck
assign_trs_Pcp5,2024-05-28 10:00:54,Assign Truck
assign_trs_Pcp3,2024-05-28 10:05:54,Assign Truck
input_tally_sheettr5,2024-05-28 10:07:01,Input the Tally Sheet
print_w_tickettr5,2024-05-28 10:07:01,Print the Weighing Ticket
weigh_loaded_trucktr29,2024-05-28 10:09:08,Weigh the Loaded Truck
eval_trs_exittr5_Pcp10,2024-05-28 10:14:25,Evaluate the Truck Exit
weigh_empty_trucktr19,2024-05-28 10:26:03,Weigh the Empty Truck
weigh_empty_trucktr10,2024-05-28 10:26:56,Weigh the Empty Truck
print_w_tickettr29,2024-05-28 10:29:45,Print the Weighing Ticket
input_tally_sheettr29,2024-05-28 10:29:45,Input the Tally Sheet
assign_trs_Pcp3,2024-05-28 10:33:59,Assign Truck
eval_trs_exittr29_Pcp8,2024-05-28 10:40:16,Evaluate the Truck Exit
weigh_loaded_trucktr21,2024-05-28 10:41:51,Weigh the Loaded Truck
weigh_empty_trucktr37,2024-05-28 10:42:09,Weigh the Empty Truck
load_trucktr19,2024-05-28 10:43:43,Load Truck
load_trucktr37,2024-05-28 10:51:00,Load Truck
weigh_empty_trucktr40,2024-05-28 10:58:30,Weigh the Empty Truck
assign_trs_Pcp4,2024-05-28 11:06:25,Assign Truck
weigh_loaded_trucktr44,2024-05-28 11:22:00,Weigh the Loaded Truck
weigh_loaded_trucktr45,2024-05-28 11:22:01,Weigh the Loaded Truck
weigh_loaded_trucktr6,2024-05-28 11:24:20,Weigh the Loaded Truck
weigh_loaded_trucktr12,2024-05-28 11:42:23,Weigh the Loaded Truck
load_trucktr10,2024-05-28 11:43:42,Load Truck
input_tally_sheettr6,2024-05-28 11:44:12,Input the Tally Sheet
print_w_tickettr6,2024-05-28 11:44:12,Print the Weighing Ticket
weigh_loaded_trucktr25,2024-05-28 11:44:16,Weigh the Loaded Truck
weigh_empty_trucktr1,2024-05-28 11:52:19,Weigh the Empty Truck
assign_trs_Pcp8,2024-05-28 11:53:20,Assign Truck
print_w_tickettr45,2024-05-28 11:54:49,Print the Weighing Ticket
