ocel_IoTobject_id;ocel_object_id;ocel_qualifier;ocel_time
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-16 15:48:02
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-16 15:54:48
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-16 15:54:48
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-16 15:54:48
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-16 15:54:48
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-16 15:54:48
WS19;tr3;Weight sensor measuring empty truck weight;2024-05-16 16:04:30
WS15;tr19;Weight sensor measuring loaded truck weight;2024-05-16 16:39:40
WS09;tr34;Weight sensor measuring empty truck weight;2024-05-16 17:06:04
WS10;tr6;Weight sensor measuring empty truck weight;2024-05-16 17:32:25
WS16;tr2;Weight sensor measuring empty truck weight;2024-05-16 17:36:28
WS13;tr13;Weight sensor measuring empty truck weight;2024-05-16 17:55:19
WS14;tr33;Weight sensor measuring empty truck weight;2024-05-17 07:42:47
WS18;tr9;Weight sensor measuring empty truck weight;2024-05-17 07:51:36
WS20;tr12;Weight sensor measuring empty truck weight;2024-05-17 08:08:57
WS12;tr48;Weight sensor measuring empty truck weight;2024-05-17 08:19:39
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-17 08:29:30
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-17 08:29:30
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-17 08:29:30
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-17 08:29:30
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-17 08:29:30
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-17 09:42:36
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-17 09:42:36
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-17 09:42:36
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-17 09:42:36
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-17 09:42:36
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-17 10:17:30
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-17 10:17:30
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-17 10:17:30
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-17 10:17:30
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-17 10:17:30
WS16;tr23;Weight sensor measuring empty truck weight;2024-05-17 10:21:44
WS07;tr14;Weight sensor measuring empty truck weight;2024-05-17 10:26:03
WS01;tr24;Weight sensor measuring empty truck weight;2024-05-17 10:34:49
WS13;tr17;Weight sensor measuring empty truck weight;2024-05-17 10:37:36
WS12;tr39;Weight sensor measuring empty truck weight;2024-05-17 10:42:50
WS19;tr27;Weight sensor measuring loaded truck weight;2024-05-17 11:14:20
WS19;tr32;Weight sensor measuring loaded truck weight;2024-05-17 11:15:41
WS20;tr50;Weight sensor measuring loaded truck weight;2024-05-17 11:25:49
WS03;tr46;Weight sensor measuring empty truck weight;2024-05-17 11:53:12
WS14;tr8;Weight sensor measuring empty truck weight;2024-05-17 11:58:50
WS20;tr36;Weight sensor measuring empty truck weight;2024-05-17 13:23:45
WS18;tr5;Weight sensor measuring empty truck weight;2024-05-17 13:26:55
WS10;tr16;Weight sensor measuring empty truck weight;2024-05-17 13:38:43
Temp19;Silo19;Temperature sensor measuring silo temperature;2024-05-17 13:53:02
Humd19;Silo19;Humidity sensor measuring silo humidity;2024-05-17 13:53:02
GrainTemp55;Silo19;1st Grain Termperature sensor located in the silo;2024-05-17 13:53:02
GrainTemp56;Silo19;2nd Grain Termperature sensor located in the silo;2024-05-17 13:53:02
GrainTemp57;Silo19;3rd Grain Termperature sensor located in the silo;2024-05-17 13:53:02
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-05-17 13:58:12
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-05-17 13:58:12
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-05-17 13:58:12
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-05-17 13:58:12
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-05-17 13:58:12
WS17;tr4;Weight sensor measuring loaded truck weight;2024-05-17 14:55:41
Temp4;Silo4;Temperature sensor measuring silo temperature;2024-05-17 14:56:08
Humd4;Silo4;Humidity sensor measuring silo humidity;2024-05-17 14:56:08
GrainTemp10;Silo4;1st Grain Termperature sensor located in the silo;2024-05-17 14:56:08
GrainTemp11;Silo4;2nd Grain Termperature sensor located in the silo;2024-05-17 14:56:08
GrainTemp12;Silo4;3rd Grain Termperature sensor located in the silo;2024-05-17 14:56:08
WS16;tr29;Weight sensor measuring empty truck weight;2024-05-17 14:59:42
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-05-17 15:13:00
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-05-17 15:13:00
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-05-17 15:13:00
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-05-17 15:13:00
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-05-17 15:13:00
WS01;tr20;Weight sensor measuring empty truck weight;2024-05-17 15:16:10
WS06;tr43;Weight sensor measuring empty truck weight;2024-05-17 15:28:39
WS09;tr38;Weight sensor measuring loaded truck weight;2024-05-17 15:45:04
WS11;tr25;Weight sensor measuring empty truck weight;2024-05-17 15:48:15
WS12;tr21;Weight sensor measuring empty truck weight;2024-05-17 15:50:40
WS07;tr47;Weight sensor measuring empty truck weight;2024-05-17 17:11:31
WS08;tr49;Weight sensor measuring empty truck weight;2024-05-17 17:18:12
WS03;tr7;Weight sensor measuring empty truck weight;2024-05-17 19:28:15
WS04;tr13;Weight sensor measuring empty truck weight;2024-05-20 08:00:00
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-05-20 08:06:22
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-05-20 08:06:22
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-05-20 08:06:22
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-05-20 08:06:22
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-20 08:06:22
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-05-20 08:30:28
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-05-20 08:30:28
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-05-20 08:30:28
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-05-20 08:30:28
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-20 08:30:28
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-20 09:16:02
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-20 09:16:02
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-20 09:16:02
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-20 09:16:02
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-20 09:16:02
WS15;tr18;Weight sensor measuring empty truck weight;2024-05-20 09:51:47
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-20 10:24:56
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-20 10:24:56
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-20 10:24:56
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-20 10:24:56
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-20 10:24:56
WS10;tr1;Weight sensor measuring empty truck weight;2024-05-20 10:48:28
WS08;tr26;Weight sensor measuring empty truck weight;2024-05-20 11:36:50
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-20 11:45:10
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-20 11:45:10
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-20 11:45:10
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-20 11:45:10
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-20 11:45:10
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-20 12:38:33
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-20 12:38:33
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-20 12:38:33
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-20 12:38:33
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-20 12:38:33
WS11;tr15;Weight sensor measuring empty truck weight;2024-05-20 13:44:12
WS16;tr11;Weight sensor measuring empty truck weight;2024-05-20 13:46:37
WS05;tr45;Weight sensor measuring loaded truck weight;2024-05-20 13:58:57
WS06;tr10;Weight sensor measuring empty truck weight;2024-05-20 14:14:34
WS07;tr16;Weight sensor measuring empty truck weight;2024-05-20 14:40:02
WS03;tr33;Weight sensor measuring empty truck weight;2024-05-20 15:36:16
WS12;tr50;Weight sensor measuring empty truck weight;2024-05-20 15:45:24
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-20 15:49:13
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-20 15:49:13
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-20 15:49:13
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-20 15:49:13
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-20 15:49:13
WS09;tr30;Weight sensor measuring loaded truck weight;2024-05-20 15:57:06
WS11;tr23;Weight sensor measuring loaded truck weight;2024-05-20 16:00:33
WS11;tr19;Weight sensor measuring empty truck weight;2024-05-20 16:04:30
WS10;tr39;Weight sensor measuring empty truck weight;2024-05-20 16:29:17
WS17;tr42;Weight sensor measuring empty truck weight;2024-05-20 16:36:00
WS01;tr28;Weight sensor measuring empty truck weight;2024-05-20 16:52:43
WS03;tr35;Weight sensor measuring empty truck weight;2024-05-21 07:57:13
WS14;tr38;Weight sensor measuring empty truck weight;2024-05-21 08:02:26
WS09;tr22;Weight sensor measuring loaded truck weight;2024-05-21 08:15:36
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-21 08:28:49
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-21 08:28:49
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-21 08:28:49
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-21 08:28:49
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-21 08:28:49
WS15;tr6;Weight sensor measuring empty truck weight;2024-05-21 08:36:35
WS02;tr49;Weight sensor measuring empty truck weight;2024-05-21 09:28:53
WS12;tr20;Weight sensor measuring empty truck weight;2024-05-21 09:29:43
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-05-21 10:09:38
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-05-21 10:09:38
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-05-21 10:09:38
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-05-21 10:09:38
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-21 10:09:38
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-05-21 10:30:46
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-05-21 10:30:46
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-05-21 10:30:46
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-05-21 10:30:46
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-05-21 10:30:46
WS09;tr21;Weight sensor measuring loaded truck weight;2024-05-21 10:34:58
WS10;tr4;Weight sensor measuring empty truck weight;2024-05-21 10:36:03
WS11;tr25;Weight sensor measuring empty truck weight;2024-05-21 10:40:27
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-21 10:50:43
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-21 10:50:43
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-21 10:50:43
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-21 10:50:43
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-21 10:50:43
WS01;tr47;Weight sensor measuring empty truck weight;2024-05-21 11:02:03
WS17;tr24;Weight sensor measuring empty truck weight;2024-05-21 11:06:31
WS14;tr40;Weight sensor measuring loaded truck weight;2024-05-21 11:30:22
WS17;tr29;Weight sensor measuring empty truck weight;2024-05-21 13:27:15
WS01;tr37;Weight sensor measuring empty truck weight;2024-05-21 13:40:15
WS11;tr34;Weight sensor measuring empty truck weight;2024-05-21 13:52:21
WS19;tr46;Weight sensor measuring loaded truck weight;2024-05-21 14:11:09
WS14;tr8;Weight sensor measuring empty truck weight;2024-05-21 14:27:46
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-05-21 14:44:46
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-05-21 14:44:46
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-05-21 14:44:46
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-05-21 14:44:46
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-21 14:44:46
WS12;tr43;Weight sensor measuring loaded truck weight;2024-05-21 15:02:50
WS18;tr41;Weight sensor measuring loaded truck weight;2024-05-21 15:22:36
WS19;tr9;Weight sensor measuring empty truck weight;2024-05-21 15:50:23
WS16;tr44;Weight sensor measuring loaded truck weight;2024-05-21 16:12:04
WS02;tr2;Weight sensor measuring loaded truck weight;2024-05-21 16:27:13
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-05-21 16:39:32
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-05-21 16:39:32
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-05-21 16:39:32
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-05-21 16:39:32
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-05-21 16:39:32
WS09;tr31;Weight sensor measuring loaded truck weight;2024-05-21 16:59:33
WS07;tr15;Weight sensor measuring empty truck weight;2024-05-21 17:43:18
WS12;tr27;Weight sensor measuring empty truck weight;2024-05-21 17:44:31
WS10;tr38;Weight sensor measuring empty truck weight;2024-05-21 18:36:53
WS03;tr12;Weight sensor measuring empty truck weight;2024-05-22 07:35:39
WS20;tr50;Weight sensor measuring loaded truck weight;2024-05-22 07:45:51
WS01;tr30;Weight sensor measuring empty truck weight;2024-05-22 08:02:03
WS02;tr10;Weight sensor measuring empty truck weight;2024-05-22 08:31:59
WS19;tr11;Weight sensor measuring empty truck weight;2024-05-22 08:38:52
WS04;tr32;Weight sensor measuring empty truck weight;2024-05-22 08:56:13
WS17;tr28;Weight sensor measuring loaded truck weight;2024-05-22 09:25:08
WS20;tr13;Weight sensor measuring loaded truck weight;2024-05-22 09:49:10
WS20;tr5;Weight sensor measuring empty truck weight;2024-05-22 10:30:24
WS03;tr18;Weight sensor measuring empty truck weight;2024-05-22 10:43:09
WS18;tr36;Weight sensor measuring loaded truck weight;2024-05-22 11:01:16
WS05;tr7;Weight sensor measuring loaded truck weight;2024-05-22 11:15:27
WS13;tr33;Weight sensor measuring empty truck weight;2024-05-22 11:18:34
WS07;tr48;Weight sensor measuring loaded truck weight;2024-05-22 11:31:38
WS07;tr1;Weight sensor measuring empty truck weight;2024-05-22 11:33:14
WS14;tr23;Weight sensor measuring empty truck weight;2024-05-22 13:20:39
WS18;tr25;Weight sensor measuring empty truck weight;2024-05-22 13:39:07
WS08;tr21;Weight sensor measuring empty truck weight;2024-05-22 13:52:49
WS05;tr39;Weight sensor measuring loaded truck weight;2024-05-22 14:05:22
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-22 14:16:31
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-22 14:16:31
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-22 14:16:31
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-22 14:16:31
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-22 14:16:31
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-22 14:53:02
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-22 14:53:02
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-22 14:53:02
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-22 14:53:02
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-22 14:53:02
WS11;tr4;Weight sensor measuring loaded truck weight;2024-05-22 15:25:51
WS06;tr19;Weight sensor measuring empty truck weight;2024-05-22 15:29:50
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-22 15:49:08
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-22 15:49:08
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-22 15:49:08
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-22 15:49:08
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-22 15:49:08
WS14;tr16;Weight sensor measuring empty truck weight;2024-05-22 15:58:36
WS01;tr49;Weight sensor measuring loaded truck weight;2024-05-22 16:40:13
WS04;tr43;Weight sensor measuring empty truck weight;2024-05-22 16:41:02
WS13;tr8;Weight sensor measuring empty truck weight;2024-05-22 16:44:42
WS20;tr6;Weight sensor measuring empty truck weight;2024-05-22 17:24:09
WS16;tr9;Weight sensor measuring empty truck weight;2024-05-22 18:25:42
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-23 08:26:56
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-23 08:26:56
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-23 08:26:56
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-23 08:26:56
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-23 08:26:56
WS11;tr11;Weight sensor measuring empty truck weight;2024-05-23 08:27:58
WS02;tr42;Weight sensor measuring loaded truck weight;2024-05-23 08:43:54
WS08;tr24;Weight sensor measuring empty truck weight;2024-05-23 08:52:01
WS18;tr41;Weight sensor measuring empty truck weight;2024-05-23 09:18:46
WS20;tr20;Weight sensor measuring empty truck weight;2024-05-23 09:54:05
WS05;tr34;Weight sensor measuring empty truck weight;2024-05-23 09:59:40
WS13;tr40;Weight sensor measuring empty truck weight;2024-05-23 10:42:40
WS02;tr27;Weight sensor measuring empty truck weight;2024-05-23 10:56:32
WS08;tr10;Weight sensor measuring empty truck weight;2024-05-23 11:18:04
WS18;tr14;Weight sensor measuring loaded truck weight;2024-05-23 11:31:41
WS10;tr28;Weight sensor measuring empty truck weight;2024-05-23 12:02:39
WS01;tr46;Weight sensor measuring empty truck weight;2024-05-23 12:05:00
WS20;tr35;Weight sensor measuring empty truck weight;2024-05-23 12:09:01
WS07;tr2;Weight sensor measuring empty truck weight;2024-05-23 12:15:59
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-23 12:21:07
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-23 12:21:07
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-23 12:21:07
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-23 12:21:07
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-23 12:21:07
WS15;tr26;Weight sensor measuring loaded truck weight;2024-05-23 12:22:16
WS15;tr37;Weight sensor measuring empty truck weight;2024-05-23 12:24:43
WS03;tr45;Weight sensor measuring empty truck weight;2024-05-23 13:11:33
WS02;tr7;Weight sensor measuring empty truck weight;2024-05-23 13:55:47
WS12;tr44;Weight sensor measuring empty truck weight;2024-05-23 14:04:44
WS09;tr1;Weight sensor measuring empty truck weight;2024-05-23 14:20:24
WS17;tr38;Weight sensor measuring empty truck weight;2024-05-23 14:26:00
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-23 14:36:33
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-23 14:36:33
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-23 14:36:33
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-23 14:36:33
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-23 14:36:33
WS16;tr29;Weight sensor measuring empty truck weight;2024-05-23 14:43:18
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-23 14:54:06
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-23 14:54:06
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-23 14:54:06
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-23 14:54:06
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-23 14:54:06
WS05;tr47;Weight sensor measuring empty truck weight;2024-05-23 14:55:19
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-23 14:57:24
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-23 14:57:24
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-23 14:57:24
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-23 14:57:24
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-23 14:57:24
WS08;tr3;Weight sensor measuring loaded truck weight;2024-05-23 15:00:09
WS10;tr18;Weight sensor measuring empty truck weight;2024-05-23 15:17:43
WS13;tr48;Weight sensor measuring empty truck weight;2024-05-23 15:18:17
WS14;tr17;Weight sensor measuring loaded truck weight;2024-05-23 15:21:11
WS15;tr23;Weight sensor measuring loaded truck weight;2024-05-23 15:36:36
WS04;tr22;Weight sensor measuring empty truck weight;2024-05-23 15:39:39
WS12;tr30;Weight sensor measuring empty truck weight;2024-05-23 15:41:19
WS06;tr5;Weight sensor measuring loaded truck weight;2024-05-23 15:43:00
WS14;tr43;Weight sensor measuring empty truck weight;2024-05-23 15:49:36
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-05-23 15:57:38
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-05-23 15:57:38
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-05-23 15:57:38
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-05-23 15:57:38
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-05-23 15:57:38
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-23 16:08:31
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-23 16:08:31
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-23 16:08:31
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-23 16:08:31
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-23 16:08:31
WS13;tr13;Weight sensor measuring empty truck weight;2024-05-23 16:39:56
WS01;tr4;Weight sensor measuring empty truck weight;2024-05-23 16:44:32
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-23 16:57:45
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-23 16:57:45
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-23 16:57:45
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-23 16:57:45
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-23 16:57:45
WS17;tr33;Weight sensor measuring empty truck weight;2024-05-23 17:19:03
WS07;tr19;Weight sensor measuring empty truck weight;2024-05-23 18:03:37
WS12;tr50;Weight sensor measuring empty truck weight;2024-05-23 18:24:32
WS16;tr12;Weight sensor measuring empty truck weight;2024-05-23 19:35:29
WS09;tr39;Weight sensor measuring empty truck weight;2024-05-24 07:24:47
Temp19;Silo19;Temperature sensor measuring silo temperature;2024-05-24 07:28:11
Humd19;Silo19;Humidity sensor measuring silo humidity;2024-05-24 07:28:11
GrainTemp55;Silo19;1st Grain Termperature sensor located in the silo;2024-05-24 07:28:11
GrainTemp56;Silo19;2nd Grain Termperature sensor located in the silo;2024-05-24 07:28:11
GrainTemp57;Silo19;3rd Grain Termperature sensor located in the silo;2024-05-24 07:28:11
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-24 08:06:39
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-24 08:06:39
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-24 08:06:39
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-24 08:06:39
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-24 08:06:39
WS10;tr16;Weight sensor measuring empty truck weight;2024-05-24 08:36:25
Temp19;Silo19;Temperature sensor measuring silo temperature;2024-05-24 08:44:59
Humd19;Silo19;Humidity sensor measuring silo humidity;2024-05-24 08:44:59
GrainTemp55;Silo19;1st Grain Termperature sensor located in the silo;2024-05-24 08:44:59
GrainTemp56;Silo19;2nd Grain Termperature sensor located in the silo;2024-05-24 08:44:59
GrainTemp57;Silo19;3rd Grain Termperature sensor located in the silo;2024-05-24 08:44:59
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-24 09:31:09
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-24 09:31:09
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-24 09:31:09
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-24 09:31:09
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-24 09:31:09
WS08;tr24;Weight sensor measuring empty truck weight;2024-05-24 10:07:05
WS06;tr32;Weight sensor measuring empty truck weight;2024-05-24 10:15:06
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-05-24 10:46:48
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-05-24 10:46:48
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-05-24 10:46:48
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-05-24 10:46:48
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-05-24 10:46:48
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-24 10:49:19
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-24 10:49:19
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-24 10:49:19
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-24 10:49:19
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-24 10:49:19
WS11;tr36;Weight sensor measuring empty truck weight;2024-05-24 11:15:16
WS04;tr34;Weight sensor measuring empty truck weight;2024-05-24 13:18:32
WS08;tr25;Weight sensor measuring empty truck weight;2024-05-24 13:24:20
WS06;tr49;Weight sensor measuring empty truck weight;2024-05-24 14:04:36
WS20;tr9;Weight sensor measuring empty truck weight;2024-05-24 14:18:14
WS09;tr48;Weight sensor measuring empty truck weight;2024-05-24 14:56:56
WS18;tr31;Weight sensor measuring empty truck weight;2024-05-24 15:38:03
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-05-24 16:03:24
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-05-24 16:03:24
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-05-24 16:03:24
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-05-24 16:03:24
