event_id,activity,timestamp,ocel_object_id,ocel_IoT_object_id,RFID No,Cargo ID,LPT,Axles,Scheduled Pickup Weight,Truck Status,Truck Weight,Is_normal,pickup,Pickup Plan ID
weigh_empty_trucktr30,Weigh the Empty Truck,2024-05-14 08:06:19,tr30,WS20,,,,,,,15724.6,,200,Pcp1
check_abnormalitytr30,Check Empty Truck Weight Abnormality,2024-05-14 08:32:58,tr30,rfidDUQTMP,,,,,,,,,200,Pcp1
fail_weightr30,Fail to Weigh,2024-05-14 09:41:19,tr30,,,,,,,Available,,abnormal,200,Pcp1
assign_trs_Pcp8,Assign Trucks,2024-05-14 11:40:18,tr30,,,Cr13,,,9390.4,Occupied,,,201,Pcp8
trs_entrytr30,Enter the port,2024-05-15 10:32:48,tr30,rfidDUQTMP,,,,,,,,,201,Pcp8
weigh_empty_trucktr30,Weigh the Empty Truck,2024-05-15 10:55:40,tr30,WS14,,,,,,,13129.5,,201,Pcp8
check_abnormalitytr30,Check Empty Truck Weight Abnormality,2024-05-15 11:57:10,tr30,rfidDUQTMP,,,,,,,,,201,Pcp8
arrive_at_Silo16,Arrive at the Silo,2024-05-15 14:33:05,tr30,,,,,,,,,normal,201,Pcp8
load_trucktr30,Load Truck,2024-05-15 14:48:08,tr30,,,,,,,,,,201,Pcp8
weigh_loaded_trucktr30,Weigh the Loaded Truck,2024-05-16 15:33:25,tr30,WS15,,,,,,,22519.9,,201,Pcp8
print_w_tickettr30,Print the Weighing Ticket,2024-05-16 15:53:09,tr30,,,,,,,,,,201,Pcp8
input_tally_sheettr30,Input the Tally Sheet,2024-05-16 15:53:09,tr30,,,,,,,,,,201,Pcp8
eval_trs_exittr30_Pcp8,Evaluate the Truck Exit,2024-05-16 17:28:10,tr30,,,,,,,Available,,,201,Pcp8
assign_trs_Pcp9,Assign Trucks,2024-05-17 12:51:36,tr30,,,Cr9,,,9157.4,Occupied,,,202,Pcp9
trs_entrytr30,Enter the port,2024-05-20 12:03:45,tr30,rfidDUQTMP,,,,,,,,,202,Pcp9
weigh_empty_trucktr30,Weigh the Empty Truck,2024-05-20 13:15:34,tr30,WS20,,,,,,,13473.7,,202,Pcp9
check_abnormalitytr30,Check Empty Truck Weight Abnormality,2024-05-20 13:36:51,tr30,rfidDUQTMP,,,,,,,,,202,Pcp9
arrive_at_Silo7,Arrive at the Silo,2024-05-20 15:58:05,tr30,,,,,,,,,normal,202,Pcp9
load_trucktr30,Load Truck,2024-05-20 19:29:07,tr30,,,,,,,,,,202,Pcp9
weigh_loaded_trucktr30,Weigh the Loaded Truck,2024-05-24 10:34:28,tr30,WS20,,,,,,,22631.1,,202,Pcp9
input_tally_sheettr30,Input the Tally Sheet,2024-05-24 11:55:50,tr30,,,,,,,,,,202,Pcp9
print_w_tickettr30,Print the Weighing Ticket,2024-05-24 11:55:50,tr30,,,,,,,,,,202,Pcp9
eval_trs_exittr30_Pcp9,Evaluate the Truck Exit,2024-05-24 14:12:42,tr30,,,,,,,Available,,,202,Pcp9
assign_trs_Pcp7,Assign Trucks,2024-05-24 17:44:37,tr30,,,Cr1,,,9537.6,Occupied,,,203,Pcp7
trs_entrytr30,Enter the port,2024-05-28 17:35:37,tr30,rfidDUQTMP,,,,,,,,,203,Pcp7
weigh_empty_trucktr30,Weigh the Empty Truck,2024-05-29 08:15:42,tr30,WS16,,,,,,,11672.2,,203,Pcp7
check_abnormalitytr30,Check Empty Truck Weight Abnormality,2024-05-29 08:26:01,tr30,rfidDUQTMP,,,,,,,,,203,Pcp7
arrive_at_Silo8,Arrive at the Silo,2024-05-29 10:45:27,tr30,,,,,,,,,normal,203,Pcp7
load_trucktr30,Load Truck,2024-05-29 12:01:53,tr30,,,,,,,,,,203,Pcp7
weigh_loaded_trucktr30,Weigh the Loaded Truck,2024-06-04 08:05:26,tr30,WS16,,,,,,,21209.8,,203,Pcp7
input_tally_sheettr30,Input the Tally Sheet,2024-06-04 08:37:36,tr30,,,,,,,,,,203,Pcp7
print_w_tickettr30,Print the Weighing Ticket,2024-06-04 08:37:36,tr30,,,,,,,,,,203,Pcp7
eval_trs_exittr30_Pcp7,Evaluate the Truck Exit,2024-06-04 09:47:25,tr30,,,,,,,Available,,,203,Pcp7
assign_trs_Pcp5,Assign Trucks,2024-05-01 12:28:54,tr31,,,Cr2,,,9364.8,Occupied,,,204,Pcp5
trs_entrytr31,Enter the port,2024-05-02 12:23:32,tr31,rfidARBJWY,,,,,,,,,204,Pcp5
weigh_empty_trucktr31,Weigh the Empty Truck,2024-05-02 13:44:07,tr31,WS10,,,,,,,11979.2,,204,Pcp5
check_abnormalitytr31,Check Empty Truck Weight Abnormality,2024-05-02 13:54:21,tr31,rfidARBJWY,,,,,,,,,204,Pcp5
arrive_at_Silo20,Arrive at the Silo,2024-05-02 15:59:58,tr31,,,,,,,,,normal,204,Pcp5
load_trucktr31,Load Truck,2024-05-02 17:25:51,tr31,,,,,,,,,,204,Pcp5
weigh_loaded_trucktr31,Weigh the Loaded Truck,2024-05-07 09:12:51,tr31,WS14,,,,,,,21344.0,,204,Pcp5
input_tally_sheettr31,Input the Tally Sheet,2024-05-07 10:12:12,tr31,,,,,,,,,,204,Pcp5
print_w_tickettr31,Print the Weighing Ticket,2024-05-07 10:12:12,tr31,,,,,,,,,,204,Pcp5
eval_trs_exittr31_Pcp5,Evaluate the Truck Exit,2024-05-07 10:46:14,tr31,,,,,,,Available,,,204,Pcp5
assign_trs_Pcp1,Assign Trucks,2024-05-07 16:49:30,tr31,,,Cr20,,,9360.0,Occupied,,,205,Pcp1
trs_entrytr31,Enter the port,2024-05-08 11:50:16,tr31,rfidARBJWY,,,,,,,,,205,Pcp1
weigh_empty_trucktr31,Weigh the Empty Truck,2024-05-08 14:15:14,tr31,WS14,,,,,,,13364.6,,205,Pcp1
check_abnormalitytr31,Check Empty Truck Weight Abnormality,2024-05-08 14:37:35,tr31,rfidARBJWY,,,,,,,,,205,Pcp1
fail_weightr31,Fail to Weigh,2024-05-08 15:50:58,tr31,,,,,,,Available,,abnormal,205,Pcp1
assign_trs_Pcp7,Assign Trucks,2024-05-09 09:35:27,tr31,,,Cr1,,,9389.4,Occupied,,,206,Pcp7
trs_entrytr31,Enter the port,2024-05-09 15:51:27,tr31,rfidARBJWY,,,,,,,,,206,Pcp7
weigh_empty_trucktr31,Weigh the Empty Truck,2024-05-09 17:05:24,tr31,WS01,,,,,,,12758.8,,206,Pcp7
check_abnormalitytr31,Check Empty Truck Weight Abnormality,2024-05-09 17:52:48,tr31,rfidARBJWY,,,,,,,,,206,Pcp7
arrive_at_Silo8,Arrive at the Silo,2024-05-10 10:36:17,tr31,,,,,,,,,normal,206,Pcp7
load_trucktr31,Load Truck,2024-05-10 11:47:08,tr31,,,,,,,,,,206,Pcp7
weigh_loaded_trucktr31,Weigh the Loaded Truck,2024-05-14 08:31:15,tr31,WS10,,,,,,,22148.2,,206,Pcp7
input_tally_sheettr31,Input the Tally Sheet,2024-05-14 11:07:20,tr31,,,,,,,,,,206,Pcp7
print_w_tickettr31,Print the Weighing Ticket,2024-05-14 11:07:20,tr31,,,,,,,,,,206,Pcp7
eval_trs_exittr31_Pcp7,Evaluate the Truck Exit,2024-05-14 11:35:52,tr31,,,,,,,Available,,,206,Pcp7
assign_trs_Pcp9,Assign Trucks,2024-05-14 16:47:47,tr31,,,Cr9,,,9197.3,Occupied,,,207,Pcp9
trs_entrytr31,Enter the port,2024-05-15 16:09:31,tr31,rfidARBJWY,,,,,,,,,207,Pcp9
weigh_empty_trucktr31,Weigh the Empty Truck,2024-05-15 16:56:45,tr31,WS20,,,,,,,11129.7,,207,Pcp9
check_abnormalitytr31,Check Empty Truck Weight Abnormality,2024-05-15 18:05:01,tr31,rfidARBJWY,,,,,,,,,207,Pcp9
arrive_at_Silo7,Arrive at the Silo,2024-05-16 09:16:47,tr31,,,,,,,,,normal,207,Pcp9
load_trucktr31,Load Truck,2024-05-16 09:37:37,tr31,,,,,,,,,,207,Pcp9
weigh_loaded_trucktr31,Weigh the Loaded Truck,2024-05-22 15:10:18,tr31,WS08,,,,,,,20327.0,,207,Pcp9
input_tally_sheettr31,Input the Tally Sheet,2024-05-22 16:02:32,tr31,,,,,,,,,,207,Pcp9
print_w_tickettr31,Print the Weighing Ticket,2024-05-22 16:02:32,tr31,,,,,,,,,,207,Pcp9
eval_trs_exittr31_Pcp9,Evaluate the Truck Exit,2024-05-22 16:30:58,tr31,,,,,,,Available,,,207,Pcp9
assign_trs_Pcp6,Assign Trucks,2024-05-23 10:08:57,tr31,,,Cr18,,,9456.4,Occupied,,,208,Pcp6
trs_entrytr31,Enter the port,2024-05-24 09:22:26,tr31,rfidARBJWY,,,,,,,,,208,Pcp6
weigh_empty_trucktr31,Weigh the Empty Truck,2024-05-24 10:29:29,tr31,WS02,,,,,,,13991.5,,208,Pcp6
check_abnormalitytr31,Check Empty Truck Weight Abnormality,2024-05-24 10:45:56,tr31,rfidARBJWY,,,,,,,,,208,Pcp6
fail_weightr31,Fail to Weigh,2024-05-24 14:13:56,tr31,,,,,,,Available,,abnormal,208,Pcp6
assign_trs_Pcp2,Assign Trucks,2024-05-24 15:28:35,tr31,,,Cr4,,,9585.5,Occupied,,,209,Pcp2
trs_entrytr31,Enter the port,2024-05-27 11:12:31,tr31,rfidARBJWY,,,,,,,,,209,Pcp2
weigh_empty_trucktr31,Weigh the Empty Truck,2024-05-27 11:33:51,tr31,WS13,,,,,,,15802.8,,209,Pcp2
check_abnormalitytr31,Check Empty Truck Weight Abnormality,2024-05-27 11:49:39,tr31,rfidARBJWY,,,,,,,,,209,Pcp2
fail_weightr31,Fail to Weigh,2024-05-27 14:39:47,tr31,,,,,,,Available,,abnormal,209,Pcp2
assign_trs_Pcp7,Assign Trucks,2024-05-27 19:18:10,tr31,,,Cr1,,,9355.5,Occupied,,,210,Pcp7
trs_entrytr31,Enter the port,2024-05-28 11:56:47,tr31,rfidARBJWY,,,,,,,,,210,Pcp7
weigh_empty_trucktr31,Weigh the Empty Truck,2024-05-28 14:05:45,tr31,WS08,,,,,,,14968.8,,210,Pcp7
check_abnormalitytr31,Check Empty Truck Weight Abnormality,2024-05-28 14:10:27,tr31,rfidARBJWY,,,,,,,,,210,Pcp7
fail_weightr31,Fail to Weigh,2024-05-28 15:13:38,tr31,,,,,,,Available,,abnormal,210,Pcp7
assign_trs_Pcp8,Assign Trucks,2024-05-28 16:57:07,tr31,,,Cr13,,,9466.1,Occupied,,,211,Pcp8
trs_entrytr31,Enter the port,2024-05-30 08:46:59,tr31,rfidARBJWY,,,,,,,,,211,Pcp8
weigh_empty_trucktr31,Weigh the Empty Truck,2024-05-30 09:53:29,tr31,WS17,,,,,,,14821.3,,211,Pcp8
check_abnormalitytr31,Check Empty Truck Weight Abnormality,2024-05-30 10:54:50,tr31,rfidARBJWY,,,,,,,,,211,Pcp8
fail_weightr31,Fail to Weigh,2024-05-30 14:18:39,tr31,,,,,,,Available,,abnormal,211,Pcp8
assign_trs_Pcp10,Assign Trucks,2024-05-30 16:55:29,tr31,,,Cr6,,,9264.0,Occupied,,,212,Pcp10
trs_entrytr31,Enter the port,2024-06-03 12:30:45,tr31,rfidARBJWY,,,,,,,,,212,Pcp10
weigh_empty_trucktr31,Weigh the Empty Truck,2024-06-03 14:08:38,tr31,WS10,,,,,,,13815.9,,212,Pcp10
check_abnormalitytr31,Check Empty Truck Weight Abnormality,2024-06-03 14:46:31,tr31,rfidARBJWY,,,,,,,,,212,Pcp10
fail_weightr31,Fail to Weigh,2024-06-03 16:10:28,tr31,,,,,,,Available,,abnormal,212,Pcp10
assign_trs_Pcp5,Assign Trucks,2024-05-01 11:01:19,tr32,,,Cr2,,,9378.8,Occupied,,,213,Pcp5
trs_entrytr32,Enter the port,2024-05-02 13:41:55,tr32,rfidUTCXLY,,,,,,,,,213,Pcp5
weigh_empty_trucktr32,Weigh the Empty Truck,2024-05-02 13:58:31,tr32,WS09,,,,,,,11390.2,,213,Pcp5
check_abnormalitytr32,Check Empty Truck Weight Abnormality,2024-05-02 15:08:28,tr32,rfidUTCXLY,,,,,,,,,213,Pcp5
arrive_at_Silo20,Arrive at the Silo,2024-05-02 15:42:44,tr32,,,,,,,,,normal,213,Pcp5
load_trucktr32,Load Truck,2024-05-02 18:13:46,tr32,,,,,,,,,,213,Pcp5
weigh_loaded_trucktr32,Weigh the Loaded Truck,2024-05-06 13:41:26,tr32,WS07,,,,,,,20769.0,,213,Pcp5
input_tally_sheettr32,Input the Tally Sheet,2024-05-06 15:51:03,tr32,,,,,,,,,,213,Pcp5
print_w_tickettr32,Print the Weighing Ticket,2024-05-06 15:51:03,tr32,,,,,,,,,,213,Pcp5
eval_trs_exittr32_Pcp5,Evaluate the Truck Exit,2024-05-06 17:25:11,tr32,,,,,,,Available,,,213,Pcp5
assign_trs_Pcp7,Assign Trucks,2024-05-07 10:44:50,tr32,,,Cr1,,,9399.8,Occupied,,,214,Pcp7
trs_entrytr32,Enter the port,2024-05-08 07:56:10,tr32,rfidUTCXLY,,,,,,,,,214,Pcp7
weigh_empty_trucktr32,Weigh the Empty Truck,2024-05-08 09:43:32,tr32,WS04,,,,,,,15750.7,,214,Pcp7
check_abnormalitytr32,Check Empty Truck Weight Abnormality,2024-05-08 09:52:18,tr32,rfidUTCXLY,,,,,,,,,214,Pcp7
fail_weightr32,Fail to Weigh,2024-05-08 11:14:44,tr32,,,,,,,Available,,abnormal,214,Pcp7
assign_trs_Pcp2,Assign Trucks,2024-05-08 13:41:42,tr32,,,Cr4,,,9432.3,Occupied,,,215,Pcp2
trs_entrytr32,Enter the port,2024-05-09 08:13:06,tr32,rfidUTCXLY,,,,,,,,,215,Pcp2
weigh_empty_trucktr32,Weigh the Empty Truck,2024-05-09 08:55:19,tr32,WS16,,,,,,,15486.2,,215,Pcp2
check_abnormalitytr32,Check Empty Truck Weight Abnormality,2024-05-09 10:46:49,tr32,rfidUTCXLY,,,,,,,,,215,Pcp2
fail_weightr32,Fail to Weigh,2024-05-09 11:54:13,tr32,,,,,,,Available,,abnormal,215,Pcp2
assign_trs_Pcp1,Assign Trucks,2024-05-09 16:21:08,tr32,,,Cr20,,,9219.8,Occupied,,,216,Pcp1
trs_entrytr32,Enter the port,2024-05-13 08:35:08,tr32,rfidUTCXLY,,,,,,,,,216,Pcp1
weigh_empty_trucktr32,Weigh the Empty Truck,2024-05-13 08:55:13,tr32,WS19,,,,,,,14145.1,,216,Pcp1
check_abnormalitytr32,Check Empty Truck Weight Abnormality,2024-05-13 10:21:42,tr32,rfidUTCXLY,,,,,,,,,216,Pcp1
fail_weightr32,Fail to Weigh,2024-05-13 10:47:38,tr32,,,,,,,Available,,abnormal,216,Pcp1
assign_trs_Pcp6,Assign Trucks,2024-05-13 16:39:26,tr32,,,Cr18,,,9490.7,Occupied,,,217,Pcp6
trs_entrytr32,Enter the port,2024-05-15 11:39:36,tr32,rfidUTCXLY,,,,,,,,,217,Pcp6
weigh_empty_trucktr32,Weigh the Empty Truck,2024-05-15 13:54:36,tr32,WS16,,,,,,,15123.2,,217,Pcp6
check_abnormalitytr32,Check Empty Truck Weight Abnormality,2024-05-15 15:26:50,tr32,rfidUTCXLY,,,,,,,,,217,Pcp6
fail_weightr32,Fail to Weigh,2024-05-15 16:58:34,tr32,,,,,,,Available,,abnormal,217,Pcp6
assign_trs_Pcp3,Assign Trucks,2024-05-16 14:02:58,tr32,,,Cr7,,,9473.6,Occupied,,,218,Pcp3
trs_entrytr32,Enter the port,2024-05-17 09:41:43,tr32,rfidUTCXLY,,,,,,,,,218,Pcp3
weigh_empty_trucktr32,Weigh the Empty Truck,2024-05-17 09:49:26,tr32,WS03,,,,,,,16136.4,,218,Pcp3
check_abnormalitytr32,Check Empty Truck Weight Abnormality,2024-05-17 10:55:03,tr32,rfidUTCXLY,,,,,,,,,218,Pcp3
fail_weightr32,Fail to Weigh,2024-05-17 12:39:41,tr32,,,,,,,Available,,abnormal,218,Pcp3
assign_trs_Pcp4,Assign Trucks,2024-05-17 16:17:07,tr32,,,Cr17,,,9233.2,Occupied,,,219,Pcp4
trs_entrytr32,Enter the port,2024-05-21 10:17:00,tr32,rfidUTCXLY,,,,,,,,,219,Pcp4
weigh_empty_trucktr32,Weigh the Empty Truck,2024-05-21 10:55:05,tr32,WS04,,,,,,,13126.2,,219,Pcp4
check_abnormalitytr32,Check Empty Truck Weight Abnormality,2024-05-21 11:56:01,tr32,rfidUTCXLY,,,,,,,,,219,Pcp4
arrive_at_Silo1,Arrive at the Silo,2024-05-21 15:52:38,tr32,,,,,,,,,normal,219,Pcp4
load_trucktr32,Load Truck,2024-05-21 17:38:04,tr32,,,,,,,,,,219,Pcp4
weigh_loaded_trucktr32,Weigh the Loaded Truck,2024-05-24 10:17:31,tr32,WS17,,,,,,,22359.4,,219,Pcp4
print_w_tickettr32,Print the Weighing Ticket,2024-05-24 10:51:34,tr32,,,,,,,,,,219,Pcp4
input_tally_sheettr32,Input the Tally Sheet,2024-05-24 10:51:34,tr32,,,,,,,,,,219,Pcp4
eval_trs_exittr32_Pcp4,Evaluate the Truck Exit,2024-05-24 12:11:42,tr32,,,,,,,Available,,,219,Pcp4
assign_trs_Pcp10,Assign Trucks,2024-05-27 08:02:56,tr32,,,Cr6,,,9268.6,Occupied,,,220,Pcp10
trs_entrytr32,Enter the port,2024-05-28 07:47:41,tr32,rfidUTCXLY,,,,,,,,,220,Pcp10
weigh_empty_trucktr32,Weigh the Empty Truck,2024-05-28 08:58:50,tr32,WS03,,,,,,,12387.0,,220,Pcp10
check_abnormalitytr32,Check Empty Truck Weight Abnormality,2024-05-28 10:11:12,tr32,rfidUTCXLY,,,,,,,,,220,Pcp10
arrive_at_Silo10,Arrive at the Silo,2024-05-28 11:53:43,tr32,,,,,,,,,normal,220,Pcp10
load_trucktr32,Load Truck,2024-05-28 14:18:11,tr32,,,,,,,,,,220,Pcp10
weigh_loaded_trucktr32,Weigh the Loaded Truck,2024-05-30 07:37:45,tr32,WS13,,,,,,,21655.6,,220,Pcp10
print_w_tickettr32,Print the Weighing Ticket,2024-05-30 09:24:19,tr32,,,,,,,,,,220,Pcp10
input_tally_sheettr32,Input the Tally Sheet,2024-05-30 09:24:19,tr32,,,,,,,,,,220,Pcp10
eval_trs_exittr32_Pcp10,Evaluate the Truck Exit,2024-05-30 09:48:51,tr32,,,,,,,Available,,,220,Pcp10
assign_trs_Pcp8,Assign Trucks,2024-05-30 11:39:22,tr32,,,Cr13,,,9328.2,Occupied,,,221,Pcp8
trs_entrytr32,Enter the port,2024-06-03 10:23:59,tr32,rfidUTCXLY,,,,,,,,,221,Pcp8
weigh_empty_trucktr32,Weigh the Empty Truck,2024-06-03 10:31:52,tr32,WS02,,,,,,,12186.8,,221,Pcp8
check_abnormalitytr32,Check Empty Truck Weight Abnormality,2024-06-03 10:47:25,tr32,rfidUTCXLY,,,,,,,,,221,Pcp8
arrive_at_Silo16,Arrive at the Silo,2024-06-03 15:11:26,tr32,,,,,,,,,normal,221,Pcp8
load_trucktr32,Load Truck,2024-06-03 16:57:15,tr32,,,,,,,,,,221,Pcp8
weigh_loaded_trucktr32,Weigh the Loaded Truck,2024-06-04 17:19:01,tr32,WS10,,,,,,,21515.0,,221,Pcp8
input_tally_sheettr32,Input the Tally Sheet,2024-06-05 21:59:21,tr32,,,,,,,,,,221,Pcp8
print_w_tickettr32,Print the Weighing Ticket,2024-06-05 21:59:21,tr32,,,,,,,,,,221,Pcp8
eval_trs_exittr32_Pcp8,Evaluate the Truck Exit,2024-06-06 08:58:12,tr32,,,,,,,Available,,,221,Pcp8
assign_trs_Pcp5,Assign Trucks,2024-05-01 11:43:14,tr33,,,Cr2,,,9336.1,Occupied,,,222,Pcp5
trs_entrytr33,Enter the port,2024-05-02 10:14:00,tr33,rfidGBSJOX,,,,,,,,,222,Pcp5
weigh_empty_trucktr33,Weigh the Empty Truck,2024-05-02 10:23:04,tr33,WS17,,,,,,,14179.3,,222,Pcp5
check_abnormalitytr33,Check Empty Truck Weight Abnormality,2024-05-02 10:36:23,tr33,rfidGBSJOX,,,,,,,,,222,Pcp5
fail_weightr33,Fail to Weigh,2024-05-02 11:41:54,tr33,,,,,,,Available,,abnormal,222,Pcp5
assign_trs_Pcp3,Assign Trucks,2024-05-02 15:23:01,tr33,,,Cr7,,,9344.0,Occupied,,,223,Pcp3
trs_entrytr33,Enter the port,2024-05-03 14:51:18,tr33,rfidGBSJOX,,,,,,,,,223,Pcp3
weigh_empty_trucktr33,Weigh the Empty Truck,2024-05-03 16:01:35,tr33,WS09,,,,,,,11818.3,,223,Pcp3
check_abnormalitytr33,Check Empty Truck Weight Abnormality,2024-05-03 16:25:24,tr33,rfidGBSJOX,,,,,,,,,223,Pcp3
arrive_at_Silo3,Arrive at the Silo,2024-05-06 09:24:01,tr33,,,,,,,,,normal,223,Pcp3
load_trucktr33,Load Truck,2024-05-06 09:51:11,tr33,,,,,,,,,,223,Pcp3
weigh_loaded_trucktr33,Weigh the Loaded Truck,2024-05-07 14:09:27,tr33,WS17,,,,,,,21162.3,,223,Pcp3
input_tally_sheettr33,Input the Tally Sheet,2024-05-07 15:19:32,tr33,,,,,,,,,,223,Pcp3
print_w_tickettr33,Print the Weighing Ticket,2024-05-07 15:19:32,tr33,,,,,,,,,,223,Pcp3
eval_trs_exittr33_Pcp3,Evaluate the Truck Exit,2024-05-07 15:28:54,tr33,,,,,,,Available,,,223,Pcp3
assign_trs_Pcp9,Assign Trucks,2024-05-08 10:34:54,tr33,,,Cr9,,,9267.2,Occupied,,,224,Pcp9
trs_entrytr33,Enter the port,2024-05-09 08:49:39,tr33,rfidGBSJOX,,,,,,,,,224,Pcp9
weigh_empty_trucktr33,Weigh the Empty Truck,2024-05-09 10:04:52,tr33,WS17,,,,,,,12825.1,,224,Pcp9
check_abnormalitytr33,Check Empty Truck Weight Abnormality,2024-05-09 10:11:52,tr33,rfidGBSJOX,,,,,,,,,224,Pcp9
arrive_at_Silo7,Arrive at the Silo,2024-05-09 10:48:01,tr33,,,,,,,,,normal,224,Pcp9
load_trucktr33,Load Truck,2024-05-09 13:24:46,tr33,,,,,,,,,,224,Pcp9
weigh_loaded_trucktr33,Weigh the Loaded Truck,2024-05-15 10:45:38,tr33,WS06,,,,,,,22092.3,,224,Pcp9
input_tally_sheettr33,Input the Tally Sheet,2024-05-15 11:02:59,tr33,,,,,,,,,,224,Pcp9
print_w_tickettr33,Print the Weighing Ticket,2024-05-15 11:02:59,tr33,,,,,,,,,,224,Pcp9
eval_trs_exittr33_Pcp9,Evaluate the Truck Exit,2024-05-15 11:23:43,tr33,,,,,,,Available,,,224,Pcp9
assign_trs_Pcp4,Assign Trucks,2024-05-15 15:53:15,tr33,,,Cr17,,,9237.7,Occupied,,,225,Pcp4
trs_entrytr33,Enter the port,2024-05-16 15:45:59,tr33,rfidGBSJOX,,,,,,,,,225,Pcp4
weigh_empty_trucktr33,Weigh the Empty Truck,2024-05-16 16:58:23,tr33,WS20,,,,,,,12817.7,,225,Pcp4
check_abnormalitytr33,Check Empty Truck Weight Abnormality,2024-05-16 18:36:06,tr33,rfidGBSJOX,,,,,,,,,225,Pcp4
arrive_at_Silo1,Arrive at the Silo,2024-05-17 10:01:03,tr33,,,,,,,,,normal,225,Pcp4
load_trucktr33,Load Truck,2024-05-17 10:24:23,tr33,,,,,,,,,,225,Pcp4
weigh_loaded_trucktr33,Weigh the Loaded Truck,2024-05-21 12:16:07,tr33,WS19,,,,,,,22055.4,,225,Pcp4
print_w_tickettr33,Print the Weighing Ticket,2024-05-21 14:29:06,tr33,,,,,,,,,,225,Pcp4
input_tally_sheettr33,Input the Tally Sheet,2024-05-21 14:29:06,tr33,,,,,,,,,,225,Pcp4
eval_trs_exittr33_Pcp4,Evaluate the Truck Exit,2024-05-21 15:35:30,tr33,,,,,,,Available,,,225,Pcp4
assign_trs_Pcp1,Assign Trucks,2024-05-21 17:33:37,tr33,,,Cr20,,,9361.3,Occupied,,,226,Pcp1
trs_entrytr33,Enter the port,2024-05-23 10:31:04,tr33,rfidGBSJOX,,,,,,,,,226,Pcp1
weigh_empty_trucktr33,Weigh the Empty Truck,2024-05-23 10:57:33,tr33,WS16,,,,,,,16015.3,,226,Pcp1
check_abnormalitytr33,Check Empty Truck Weight Abnormality,2024-05-23 12:33:08,tr33,rfidGBSJOX,,,,,,,,,226,Pcp1
fail_weightr33,Fail to Weigh,2024-05-23 14:38:40,tr33,,,,,,,Available,,abnormal,226,Pcp1
assign_trs_Pcp10,Assign Trucks,2024-05-23 16:04:31,tr33,,,Cr6,,,9450.3,Occupied,,,227,Pcp10
trs_entrytr33,Enter the port,2024-05-24 11:42:14,tr33,rfidGBSJOX,,,,,,,,,227,Pcp10
weigh_empty_trucktr33,Weigh the Empty Truck,2024-05-24 11:51:56,tr33,WS07,,,,,,,14338.4,,227,Pcp10
check_abnormalitytr33,Check Empty Truck Weight Abnormality,2024-05-24 14:14:18,tr33,rfidGBSJOX,,,,,,,,,227,Pcp10
fail_weightr33,Fail to Weigh,2024-05-24 14:59:54,tr33,,,,,,,Available,,abnormal,227,Pcp10
assign_trs_Pcp4,Assign Trucks,2024-05-24 17:00:25,tr33,,,Cr17,,,9232.0,Occupied,,,228,Pcp4
trs_entrytr33,Enter the port,2024-05-28 07:41:08,tr33,rfidGBSJOX,,,,,,,,,228,Pcp4
weigh_empty_trucktr33,Weigh the Empty Truck,2024-05-28 07:53:36,tr33,WS15,,,,,,,12299.8,,228,Pcp4
check_abnormalitytr33,Check Empty Truck Weight Abnormality,2024-05-28 09:11:27,tr33,rfidGBSJOX,,,,,,,,,228,Pcp4
arrive_at_Silo1,Arrive at the Silo,2024-05-28 10:58:55,tr33,,,,,,,,,normal,228,Pcp4
load_trucktr33,Load Truck,2024-05-28 13:16:38,tr33,,,,,,,,,,228,Pcp4
weigh_loaded_trucktr33,Weigh the Loaded Truck,2024-05-29 15:04:20,tr33,WS05,,,,,,,21531.8,,228,Pcp4
print_w_tickettr33,Print the Weighing Ticket,2024-05-29 16:02:11,tr33,,,,,,,,,,228,Pcp4
input_tally_sheettr33,Input the Tally Sheet,2024-05-29 16:02:11,tr33,,,,,,,,,,228,Pcp4
eval_trs_exittr33_Pcp4,Evaluate the Truck Exit,2024-05-29 16:10:38,tr33,,,,,,,Available,,,228,Pcp4
assign_trs_Pcp6,Assign Trucks,2024-05-30 08:01:26,tr33,,,Cr18,,,9487.9,Occupied,,,229,Pcp6
trs_entrytr33,Enter the port,2024-05-30 15:40:02,tr33,rfidGBSJOX,,,,,,,,,229,Pcp6
weigh_empty_trucktr33,Weigh the Empty Truck,2024-05-30 15:50:51,tr33,WS16,,,,,,,11977.1,,229,Pcp6
check_abnormalitytr33,Check Empty Truck Weight Abnormality,2024-05-30 17:11:12,tr33,rfidGBSJOX,,,,,,,,,229,Pcp6
arrive_at_Silo2,Arrive at the Silo,2024-05-31 10:01:48,tr33,,,,,,,,,normal,229,Pcp6
load_trucktr33,Load Truck,2024-05-31 10:20:56,tr33,,,,,,,,,,229,Pcp6
weigh_loaded_trucktr33,Weigh the Loaded Truck,2024-06-03 16:46:01,tr33,WS09,,,,,,,21465.0,,229,Pcp6
input_tally_sheettr33,Input the Tally Sheet,2024-06-04 09:21:22,tr33,,,,,,,,,,229,Pcp6
print_w_tickettr33,Print the Weighing Ticket,2024-06-04 09:21:22,tr33,,,,,,,,,,229,Pcp6
eval_trs_exittr33_Pcp6,Evaluate the Truck Exit,2024-06-04 09:46:52,tr33,,,,,,,Available,,,229,Pcp6
assign_trs_Pcp5,Assign Trucks,2024-05-01 11:38:04,tr34,,,Cr2,,,9486.3,Occupied,,,230,Pcp5
